timestamp,oga,ole,owi,ohe,oa,obv,otve,speed,owe,TooBig,NoRead,LFT,MultiRead,Irreg,TooSmall,Gap,ValidDim,ValidRead
2017-08-07T05:47:03.975,-1.0,9.0,5.2,3.0,-43.0,1404.0,2767.0,542.32,1.1,0,0,1,0,0,0,0,1,1
2017-08-07T05:47:21.716,-1.0,36.0,15.4,14.0,14.0,77616.0,2793.0,540.55,21.4,0,0,1,0,0,0,0,1,1
2017-08-07T08:53:45.279,-1.0,10.4,12.2,4.8,880.0,6090.0,2762.0,541.54,1.0,0,0,1,0,0,0,0,1,1
2017-08-07T09:26:59.596,-1.0,20.4,12.4,5.8,-20.0,14672.0,2759.0,541.54,9.5,0,0,1,0,0,0,0,1,1
2017-08-07T09:27:00.073,26.65,24.2,12.6,10.6,-22.0,32322.0,2781.0,541.54,6.2,0,0,1,0,0,0,0,1,1
2017-08-07T09:27:00.830,54.56,26.2,18.6,16.0,-19.0,77971.0,2762.0,541.54,9.2,0,0,0,0,1,0,0,0,1
2017-08-07T09:27:01.758,73.97,24.4,12.4,12.8,-47.0,38728.0,2783.0,541.54,10.5,0,0,1,0,0,0,0,1,1
2017-08-07T09:27:04.029,221.96,24.6,17.4,15.4,-7.0,65918.0,2767.0,541.54,20.3,0,1,0,0,1,0,0,0,1
2017-08-07T09:30:20.490,-1.0,28.2,18.2,16.2,-54.0,83145.0,2773.0,541.54,8.7,0,0,1,0,0,0,0,1,1
2017-08-07T09:30:25.094,468.81,27.2,23.4,16.4,-15.0,104383.0,2767.0,541.54,24.7,0,0,1,0,0,0,0,1,1
2017-08-07T09:30:37.044,1265.74,25.2,26.4,16.4,899.0,109106.0,2767.0,541.54,22.1,0,0,1,0,0,0,0,1,1
2017-08-07T09:30:37.454,29.09,16.4,24.0,4.4,898.0,17318.0,2757.0,541.54,2.9,0,1,0,1,0,0,0,1,0
2017-08-07T09:30:38.302,61.85,27.6,18.2,16.0,-4.0,80371.0,2762.0,541.54,11.4,0,0,1,0,0,0,0,1,1
2017-08-07T09:30:38.799,40.0,12.8,12.6,12.6,136.0,20321.0,2759.0,541.54,7.2,0,0,1,0,0,0,0,1,1
2017-08-07T09:30:39.473,58.18,14.8,9.0,7.0,-59.0,9324.0,2749.0,541.54,3.0,0,1,1,0,0,0,0,1,1
2017-08-07T09:30:41.149,151.61,26.8,23.4,16.6,-18.0,104102.0,2773.0,541.54,6.1,0,0,1,0,0,0,0,1,1
2017-08-07T09:30:42.160,80.03,28.0,18.2,16.0,-19.0,81536.0,2762.0,541.54,10.0,0,0,1,0,0,0,0,1,1
2017-08-07T09:30:45.891,383.26,19.4,20.2,5.2,863.0,20378.0,2767.0,541.54,19.1,0,0,1,0,0,0,0,1,1
2017-08-07T09:30:47.200,120.07,20.8,20.8,7.0,885.0,30285.0,2754.0,541.54,16.2,0,0,1,0,0,0,0,1,1
2017-08-07T09:30:48.469,123.7,12.4,10.6,13.6,-31.0,17876.0,2746.0,541.54,5.8,0,0,1,0,0,0,0,1,1
2017-08-07T09:30:50.745,215.9,28.2,18.4,16.2,-23.0,84059.0,2762.0,541.54,8.2,0,0,1,0,0,0,0,1,1
2017-08-07T09:30:53.399,257.75,28.4,18.2,16.2,-41.0,83735.0,2780.0,541.54,13.4,0,0,1,0,0,0,0,1,1
2017-08-07T09:30:54.554,101.25,23.6,21.2,12.0,-1.0,60038.0,2767.0,541.54,45.2,0,0,1,0,0,0,0,1,1
2017-08-07T09:30:55.012,36.37,12.4,9.8,4.2,-44.0,5104.0,2754.0,541.54,1.5,0,0,1,0,0,0,0,1,1
2017-08-07T09:30:56.138,100.03,20.2,20.4,18.6,885.0,76647.0,2767.0,541.54,9.9,0,0,1,0,0,0,0,1,1
2017-08-07T09:30:57.673,137.04,28.4,16.2,18.0,-23.0,82814.0,2799.0,541.54,21.6,0,0,1,0,0,0,0,1,1
2017-08-07T09:30:58.720,85.51,26.6,20.0,10.2,-25.0,54264.0,2772.0,541.54,15.6,0,0,1,0,0,0,0,1,1
2017-08-07T09:30:59.671,81.85,20.2,20.4,18.4,871.0,75823.0,2789.0,541.54,16.4,0,0,1,0,0,0,0,1,1
2017-08-07T09:31:00.278,48.5,16.8,23.0,27.0,881.0,104328.0,2810.0,541.54,10.1,0,0,1,0,0,0,0,1,1
2017-08-07T09:31:01.920,159.48,20.0,17.2,15.0,-28.0,51600.0,2762.0,541.54,8.7,0,1,1,0,0,0,0,1,1
2017-08-07T09:31:03.072,100.66,20.2,20.4,18.4,871.0,75823.0,2767.0,541.54,21.1,0,0,1,0,0,0,0,1,1
2017-08-07T09:31:04.432,130.39,16.0,12.4,10.2,-20.0,20237.0,2762.0,541.54,10.4,0,0,1,0,0,0,0,1,1
2017-08-07T09:31:05.666,120.07,14.2,18.4,12.4,887.0,32399.0,2757.0,541.54,7.1,0,1,1,0,0,0,0,1,1
2017-08-07T09:31:08.153,238.34,28.8,14.2,11.4,22.0,46621.0,2767.0,541.54,17.1,0,0,1,0,0,0,0,1,1
2017-08-07T09:31:10.024,181.33,20.4,20.2,18.4,-16.0,75823.0,2749.0,541.54,12.6,0,0,1,0,0,0,0,1,1
2017-08-07T09:31:12.539,253.5,18.2,28.2,16.0,892.0,82118.0,2749.0,541.54,10.3,0,0,1,0,0,0,0,1,1
2017-08-07T09:31:14.644,198.3,28.2,18.2,15.8,-18.0,81092.0,2759.0,541.54,14.2,0,0,1,0,0,0,0,1,1
2017-08-07T09:31:20.340,586.45,28.0,23.2,16.6,-3.0,107834.0,2815.0,541.54,40.3,0,0,1,0,0,0,0,1,1
