timestamp,oga,ole,owi,ohe,oa,obv,otve,speed,owe,TooBig,NoRead,LFT,MultiRead,Irreg,TooSmall,Gap,ValidDim,ValidRead
2017-07-28T22:58:35.475,81.85,12.0,10.4,6.8,-12.0,8486.0,2746.0,466.34,2.6,0,1,0,0,0,0,0,1,0
2017-07-28T22:58:35.974,35.15,16.6,12.4,6.6,-28.0,13585.0,2738.0,551.18,-1.0,0,0,1,0,0,0,0,1,1
2017-07-28T22:58:39.266,342.63,10.4,12.0,6.8,-852.0,8486.0,2746.0,541.34,3.1,0,0,1,0,0,0,0,1,1
2017-07-28T22:58:39.608,25.47,12.6,16.0,6.6,887.0,13306.0,2762.0,541.34,2.2,0,0,1,0,0,0,0,1,1
2017-07-28T22:58:41.485,179.48,18.2,12.6,12.8,-177.0,29353.0,2767.0,541.34,11.5,0,0,1,0,0,0,0,1,1
2017-07-28T22:58:42.501,96.41,12.6,12.8,9.6,-890.0,15483.0,2773.0,541.34,6.8,0,0,1,0,0,0,0,1,1
2017-07-28T22:58:44.298,171.61,22.0,20.6,6.6,23.0,29911.0,2762.0,541.34,22.8,0,1,1,0,0,0,0,1,1
2017-07-28T22:58:44.957,53.34,13.2,12.4,5.2,-151.0,8511.0,2765.0,541.34,8.6,0,0,1,0,0,0,0,1,1
2017-07-28T22:58:46.147,97.63,27.0,15.6,10.4,361.0,43805.0,2762.0,541.34,22.9,0,0,1,0,0,0,0,1,1
2017-07-28T22:58:46.565,33.93,12.0,9.6,4.8,-33.0,5530.0,2773.0,541.34,1.1,0,1,1,0,0,0,0,1,1
2017-07-28T22:58:46.940,24.25,16.4,10.0,6.8,9.0,11152.0,2762.0,541.34,15.9,0,1,1,0,0,0,0,1,1
2017-07-28T22:58:47.352,21.81,20.4,15.6,7.0,-20.0,22277.0,2775.0,541.34,15.2,0,0,1,0,0,0,0,1,1
2017-07-28T22:58:47.878,26.65,31.0,20.4,4.6,-8.0,29090.0,2775.0,541.34,23.6,0,1,1,0,0,0,0,1,1
2017-07-28T22:58:48.219,27.28,9.8,4.8,12.0,-20.0,5645.0,2770.0,541.34,1.4,0,1,1,0,0,0,0,1,1
2017-07-28T22:58:48.532,21.22,12.0,10.6,6.8,-26.0,8650.0,2786.0,541.34,5.9,0,1,1,0,0,0,0,1,1
2017-07-28T22:58:49.088,22.4,37.0,34.8,10.8,-10.0,139061.0,2791.0,541.34,22.8,0,1,1,0,0,0,0,1,1
2017-07-28T22:58:49.655,42.44,18.4,22.0,15.2,892.0,61530.0,2762.0,541.34,42.9,0,0,1,0,0,0,0,1,1
2017-07-28T22:58:49.963,18.77,13.0,13.6,10.6,873.0,18741.0,2751.0,541.34,13.5,0,0,1,0,0,0,0,1,1
2017-07-28T22:58:50.477,43.03,12.0,10.4,6.8,-32.0,8486.0,2789.0,541.34,2.5,0,0,1,0,0,0,0,1,1
2017-07-28T22:58:51.551,95.19,20.0,16.2,13.2,-24.0,42768.0,2770.0,541.34,10.5,0,0,1,0,0,0,0,1,1
2017-07-28T22:58:52.226,47.87,24.4,12.4,6.8,-25.0,20574.0,2759.0,541.34,19.4,0,0,1,0,0,0,0,1,1
2017-07-28T22:58:54.491,231.65,13.0,9.0,7.6,-52.0,8892.0,2789.0,541.34,2.7,0,1,1,0,0,0,0,1,1
2017-07-28T22:58:55.994,147.36,12.4,10.6,6.8,-22.0,8938.0,2743.0,541.34,4.4,0,0,1,0,0,0,0,1,1
2017-07-28T22:58:56.952,84.29,17.0,14.2,7.4,29.0,17864.0,2757.0,541.34,12.1,0,0,1,0,0,0,0,1,1
2017-07-28T22:58:57.599,49.09,20.8,25.6,21.2,-876.0,112886.0,2757.0,541.34,16.8,0,0,1,0,0,0,0,1,1
2017-07-28T22:58:58.274,50.94,21.6,13.8,9.6,-6.0,28616.0,2751.0,541.34,14.0,0,0,1,0,0,0,0,1,1
2017-07-28T22:58:58.876,47.87,14.8,11.4,10.4,-19.0,17547.0,2773.0,541.34,15.7,0,0,1,0,0,0,0,1,1
2017-07-28T22:59:01.826,302.0,12.4,15.2,5.8,576.0,10932.0,2757.0,541.34,3.3,0,0,1,0,0,0,0,1,1
2017-07-28T22:59:02.289,38.77,12.0,9.4,4.8,-29.0,5414.0,2751.0,541.34,1.0,0,1,1,0,0,0,0,1,1
2017-07-28T22:59:02.509,13.93,7.4,7.4,4.8,797.0,2628.0,2746.0,541.34,4.0,0,0,1,0,0,0,1,1,1
2017-07-28T22:59:02.960,33.34,16.0,12.4,6.8,-25.0,13491.0,2749.0,541.34,2.1,0,0,1,0,0,0,0,1,1
2017-07-28T22:59:03.251,19.37,10.2,10.2,4.8,-34.0,4994.0,2749.0,541.34,2.3,0,0,1,0,0,0,0,1,1
2017-07-28T22:59:03.595,24.25,12.6,8.0,6.8,-9.0,6854.0,2762.0,541.34,3.2,0,0,1,0,0,0,0,1,1
2017-07-28T22:59:03.853,16.33,12.0,9.4,4.8,-23.0,5414.0,2767.0,541.34,0.7,0,1,1,0,0,0,0,1,1
2017-07-28T22:59:04.280,24.25,21.2,22.2,7.2,889.0,33886.0,2762.0,541.34,9.9,0,1,1,0,0,0,0,1,1
2017-07-28T22:59:04.596,22.4,9.4,12.4,6.8,862.0,7926.0,2751.0,541.34,2.1,0,0,1,0,0,0,0,1,1
2017-07-28T22:59:04.995,34.56,6.8,9.4,3.2,-788.0,2045.0,2754.0,541.34,1.0,0,0,1,0,0,0,0,1,1
2017-07-28T22:59:05.232,18.18,7.4,7.4,4.8,-33.0,2628.0,2757.0,541.34,1.5,0,0,1,0,0,0,0,1,1
2017-07-28T22:59:05.591,22.4,16.6,12.6,8.6,-4.0,17988.0,2757.0,541.34,21.4,0,0,1,0,0,0,0,1,1
2017-07-28T22:59:06.428,73.38,16.0,18.4,9.4,894.0,27674.0,2762.0,541.34,17.7,0,0,1,0,0,0,0,1,1
2017-07-28T22:59:06.923,29.09,17.4,24.2,6.8,-717.0,28633.0,2778.0,541.34,16.4,0,0,1,0,0,0,0,1,1
