,timestamp,incr,state,speed,speed_Unit,CAN1: Dev. 11numberoccur,CAN1: Dev. 11errid,CAN1: Dev. 11firsttime,CAN1: Dev. 11lasttime,CAN1: Dev. 12numberoccur,CAN1: Dev. 12errid,CAN1: Dev. 12firsttime,CAN1: Dev. 12lasttime,CAN1: Dev. 3numberoccur,CAN1: Dev. 3errid,CAN1: Dev. 3firsttime,CAN1: Dev. 3lasttime,CAN1: Dev. 2numberoccur,CAN1: Dev. 2errid,CAN1: Dev. 2firsttime,CAN1: Dev. 2lasttime,CAN1: Dev. 6numberoccur,CAN1: Dev. 6errid,CAN1: Dev. 6firsttime,CAN1: Dev. 6lasttime,CAN1: Dev. 1numberoccur,CAN1: Dev. 1errid,CAN1: Dev. 1firsttime,CAN1: Dev. 1lasttime,CAN1: Dev. 5numberoccur,CAN1: Dev. 5errid,CAN1: Dev. 5firsttime,CAN1: Dev. 5lasttime,CAN1: Dev. 4numberoccur,CAN1: Dev. 4errid,CAN1: Dev. 4firsttime,CAN1: Dev. 4lasttime,throughput
0,2017-08-01T22:58:30.018,13608.0,started,539.57,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,55,3000400,2017-07-24T10:00:36,2017-08-01T22:37:27,34,3000400,2017-07-24T10:00:36,2017-08-01T18:32:22,76,3000400,2017-07-24T10:00:36,2017-08-01T22:21:03,67,3000400,2017-07-24T10:00:37,2017-08-01T17:37:21,59,3000400,2017-07-24T10:00:37,2017-08-01T21:50:18,58,3000400,2017-07-24T10:00:38,2017-08-01T22:02:22,26.0
1,2017-08-01T22:59:30.018,42586.0,started,539.57,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,55,3000400,2017-07-24T10:00:36,2017-08-01T22:37:27,34,3000400,2017-07-24T10:00:36,2017-08-01T18:32:22,76,3000400,2017-07-24T10:00:36,2017-08-01T22:21:03,67,3000400,2017-07-24T10:00:37,2017-08-01T17:37:21,59,3000400,2017-07-24T10:00:37,2017-08-01T21:50:18,58,3000400,2017-07-24T10:00:38,2017-08-01T22:02:22,54.0
2,2017-08-01T23:00:30.018,6043.0,started,539.57,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,55,3000400,2017-07-24T10:00:36,2017-08-01T22:37:27,34,3000400,2017-07-24T10:00:36,2017-08-01T18:32:22,76,3000400,2017-07-24T10:00:36,2017-08-01T22:21:03,67,3000400,2017-07-24T10:00:37,2017-08-01T17:37:21,59,3000400,2017-07-24T10:00:37,2017-08-01T21:50:18,58,3000400,2017-07-24T10:00:38,2017-08-01T22:02:22,59.0
3,2017-08-01T23:01:30.018,35036.0,started,539.57,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,55,3000400,2017-07-24T10:00:36,2017-08-01T22:37:27,34,3000400,2017-07-24T10:00:36,2017-08-01T18:32:22,76,3000400,2017-07-24T10:00:36,2017-08-01T22:21:03,67,3000400,2017-07-24T10:00:37,2017-08-01T17:37:21,59,3000400,2017-07-24T10:00:37,2017-08-01T21:50:18,58,3000400,2017-07-24T10:00:38,2017-08-01T22:02:22,61.0
4,2017-08-01T23:02:30.021,63999.0,started,538.78,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,55,3000400,2017-07-24T10:00:36,2017-08-01T22:37:27,34,3000400,2017-07-24T10:00:36,2017-08-01T18:32:22,76,3000400,2017-07-24T10:00:36,2017-08-01T22:21:03,67,3000400,2017-07-24T10:00:37,2017-08-01T17:37:21,59,3000400,2017-07-24T10:00:37,2017-08-01T21:50:18,58,3000400,2017-07-24T10:00:38,2017-08-01T22:02:22,59.0
5,2017-08-01T23:03:30.028,27487.0,started,538.78,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,55,3000400,2017-07-24T10:00:36,2017-08-01T22:37:27,34,3000400,2017-07-24T10:00:36,2017-08-01T18:32:22,76,3000400,2017-07-24T10:00:36,2017-08-01T22:21:03,67,3000400,2017-07-24T10:00:37,2017-08-01T17:37:21,59,3000400,2017-07-24T10:00:37,2017-08-01T21:50:18,58,3000400,2017-07-24T10:00:38,2017-08-01T22:02:22,64.0
6,2017-08-01T23:04:30.021,56494.0,started,538.78,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,55,3000400,2017-07-24T10:00:36,2017-08-01T22:37:27,34,3000400,2017-07-24T10:00:36,2017-08-01T18:32:22,76,3000400,2017-07-24T10:00:36,2017-08-01T22:21:03,67,3000400,2017-07-24T10:00:37,2017-08-01T17:37:21,59,3000400,2017-07-24T10:00:37,2017-08-01T21:50:18,58,3000400,2017-07-24T10:00:38,2017-08-01T22:02:22,60.0
7,2017-08-01T23:05:30.021,19966.0,started,538.78,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,55,3000400,2017-07-24T10:00:36,2017-08-01T22:37:27,34,3000400,2017-07-24T10:00:36,2017-08-01T18:32:22,76,3000400,2017-07-24T10:00:36,2017-08-01T22:21:03,67,3000400,2017-07-24T10:00:37,2017-08-01T17:37:21,59,3000400,2017-07-24T10:00:37,2017-08-01T21:50:18,58,3000400,2017-07-24T10:00:38,2017-08-01T22:02:22,72.0
8,2017-08-01T23:06:30.021,48944.0,started,538.78,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,55,3000400,2017-07-24T10:00:36,2017-08-01T22:37:27,34,3000400,2017-07-24T10:00:36,2017-08-01T18:32:22,76,3000400,2017-07-24T10:00:36,2017-08-01T22:21:03,67,3000400,2017-07-24T10:00:37,2017-08-01T17:37:21,59,3000400,2017-07-24T10:00:37,2017-08-01T21:50:18,58,3000400,2017-07-24T10:00:38,2017-08-01T22:02:22,70.0
9,2017-08-01T23:07:30.021,12371.0,started,538.78,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,55,3000400,2017-07-24T10:00:36,2017-08-01T22:37:27,34,3000400,2017-07-24T10:00:36,2017-08-01T18:32:22,76,3000400,2017-07-24T10:00:36,2017-08-01T22:21:03,67,3000400,2017-07-24T10:00:37,2017-08-01T17:37:21,59,3000400,2017-07-24T10:00:37,2017-08-01T21:50:18,58,3000400,2017-07-24T10:00:38,2017-08-01T22:02:22,75.0
10,2017-08-01T23:08:30.021,41319.0,started,540.35,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,55,3000400,2017-07-24T10:00:36,2017-08-01T22:37:27,34,3000400,2017-07-24T10:00:36,2017-08-01T18:32:22,76,3000400,2017-07-24T10:00:36,2017-08-01T22:21:03,67,3000400,2017-07-24T10:00:37,2017-08-01T17:37:21,59,3000400,2017-07-24T10:00:37,2017-08-01T21:50:18,58,3000400,2017-07-24T10:00:38,2017-08-01T22:02:22,47.0
11,2017-08-01T23:09:30.021,4791.0,started,537.01,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,55,3000400,2017-07-24T10:00:36,2017-08-01T22:37:27,34,3000400,2017-07-24T10:00:36,2017-08-01T18:32:22,76,3000400,2017-07-24T10:00:36,2017-08-01T22:21:03,67,3000400,2017-07-24T10:00:37,2017-08-01T17:37:21,59,3000400,2017-07-24T10:00:37,2017-08-01T21:50:18,58,3000400,2017-07-24T10:00:38,2017-08-01T22:02:22,53.0
12,2017-08-01T23:10:30.021,33739.0,started,539.57,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,55,3000400,2017-07-24T10:00:36,2017-08-01T22:37:27,34,3000400,2017-07-24T10:00:36,2017-08-01T18:32:22,76,3000400,2017-07-24T10:00:36,2017-08-01T22:21:03,67,3000400,2017-07-24T10:00:37,2017-08-01T17:37:21,59,3000400,2017-07-24T10:00:37,2017-08-01T21:50:18,58,3000400,2017-07-24T10:00:38,2017-08-01T22:02:22,41.0
13,2017-08-01T23:11:30.021,62762.0,started,538.98,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,55,3000400,2017-07-24T10:00:36,2017-08-01T22:37:27,34,3000400,2017-07-24T10:00:36,2017-08-01T18:32:22,76,3000400,2017-07-24T10:00:36,2017-08-01T22:21:03,67,3000400,2017-07-24T10:00:37,2017-08-01T17:37:21,59,3000400,2017-07-24T10:00:37,2017-08-01T21:50:18,58,3000400,2017-07-24T10:00:38,2017-08-01T22:02:22,69.0
14,2017-08-01T23:12:30.034,26219.0,started,537.4,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,55,3000400,2017-07-24T10:00:36,2017-08-01T22:37:27,34,3000400,2017-07-24T10:00:36,2017-08-01T18:32:22,76,3000400,2017-07-24T10:00:36,2017-08-01T22:21:03,67,3000400,2017-07-24T10:00:37,2017-08-01T17:37:21,59,3000400,2017-07-24T10:00:37,2017-08-01T21:50:18,58,3000400,2017-07-24T10:00:38,2017-08-01T22:02:22,58.0
15,2017-08-01T23:13:30.034,55182.0,started,537.99,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,55,3000400,2017-07-24T10:00:36,2017-08-01T22:37:27,34,3000400,2017-07-24T10:00:36,2017-08-01T18:32:22,76,3000400,2017-07-24T10:00:36,2017-08-01T22:21:03,67,3000400,2017-07-24T10:00:37,2017-08-01T17:37:21,59,3000400,2017-07-24T10:00:37,2017-08-01T21:50:18,58,3000400,2017-07-24T10:00:38,2017-08-01T22:02:22,48.0
16,2017-08-01T23:14:30.037,18609.0,started,537.99,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,55,3000400,2017-07-24T10:00:36,2017-08-01T22:37:27,34,3000400,2017-07-24T10:00:36,2017-08-01T18:32:22,76,3000400,2017-07-24T10:00:36,2017-08-01T22:21:03,67,3000400,2017-07-24T10:00:37,2017-08-01T17:37:21,59,3000400,2017-07-24T10:00:37,2017-08-01T21:50:18,58,3000400,2017-07-24T10:00:38,2017-08-01T22:02:22,61.0
17,2017-08-01T23:15:30.034,47572.0,started,537.99,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,55,3000400,2017-07-24T10:00:36,2017-08-01T22:37:27,34,3000400,2017-07-24T10:00:36,2017-08-01T18:32:22,76,3000400,2017-07-24T10:00:36,2017-08-01T22:21:03,67,3000400,2017-07-24T10:00:37,2017-08-01T17:37:21,59,3000400,2017-07-24T10:00:37,2017-08-01T21:50:18,58,3000400,2017-07-24T10:00:38,2017-08-01T22:02:22,51.0
18,2017-08-01T23:16:30.041,10999.0,started,537.99,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,55,3000400,2017-07-24T10:00:36,2017-08-01T22:37:27,34,3000400,2017-07-24T10:00:36,2017-08-01T18:32:22,76,3000400,2017-07-24T10:00:36,2017-08-01T22:21:03,67,3000400,2017-07-24T10:00:37,2017-08-01T17:37:21,59,3000400,2017-07-24T10:00:37,2017-08-01T21:50:18,58,3000400,2017-07-24T10:00:38,2017-08-01T22:02:22,45.0
19,2017-08-01T23:16:46.489,50659.0,stopped,0.0,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,55,3000400,2017-07-24T10:00:36,2017-08-01T22:37:27,34,3000400,2017-07-24T10:00:36,2017-08-01T18:32:22,76,3000400,2017-07-24T10:00:36,2017-08-01T22:21:03,67,3000400,2017-07-24T10:00:37,2017-08-01T17:37:21,59,3000400,2017-07-24T10:00:37,2017-08-01T21:50:18,58,3000400,2017-07-24T10:00:38,2017-08-01T22:02:22,14.0
20,2017-08-01T23:17:30.034,50659.0,stopped,0.0,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,55,3000400,2017-07-24T10:00:36,2017-08-01T22:37:27,34,3000400,2017-07-24T10:00:36,2017-08-01T18:32:22,76,3000400,2017-07-24T10:00:36,2017-08-01T22:21:03,67,3000400,2017-07-24T10:00:37,2017-08-01T17:37:21,59,3000400,2017-07-24T10:00:37,2017-08-01T21:50:18,58,3000400,2017-07-24T10:00:38,2017-08-01T22:02:22,1.0
