,timestamp,incr,state,speed,speed_Unit,CAN1: Dev. 11numberoccur,CAN1: Dev. 11errid,CAN1: Dev. 11firsttime,CAN1: Dev. 11lasttime,CAN1: Dev. 12numberoccur,CAN1: Dev. 12errid,CAN1: Dev. 12firsttime,CAN1: Dev. 12lasttime,CAN1: Dev. 3numberoccur,CAN1: Dev. 3errid,CAN1: Dev. 3firsttime,CAN1: Dev. 3lasttime,CAN1: Dev. 2numberoccur,CAN1: Dev. 2errid,CAN1: Dev. 2firsttime,CAN1: Dev. 2lasttime,CAN1: Dev. 6numberoccur,CAN1: Dev. 6errid,CAN1: Dev. 6firsttime,CAN1: Dev. 6lasttime,CAN1: Dev. 1numberoccur,CAN1: Dev. 1errid,CAN1: Dev. 1firsttime,CAN1: Dev. 1lasttime,CAN1: Dev. 5numberoccur,CAN1: Dev. 5errid,CAN1: Dev. 5firsttime,CAN1: Dev. 5lasttime,CAN1: Dev. 4numberoccur,CAN1: Dev. 4errid,CAN1: Dev. 4firsttime,CAN1: Dev. 4lasttime,throughput
10,2017-07-27T23:08:26.540,3098.0,started,538.39,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,34,3000400,2017-07-24T10:00:36,2017-07-27T17:13:49,13,3000400,2017-07-24T10:00:36,2017-07-27T19:34:41,35,3000400,2017-07-24T10:00:36,2017-07-27T16:53:37,38,3000400,2017-07-24T10:00:37,2017-07-27T19:44:38,32,3000400,2017-07-24T10:00:37,2017-07-27T19:55:29,34,3000400,2017-07-24T10:00:38,2017-07-27T19:55:29,96.0
11,2017-07-27T23:09:26.540,32196.0,started,538.39,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,34,3000400,2017-07-24T10:00:36,2017-07-27T17:13:49,13,3000400,2017-07-24T10:00:36,2017-07-27T19:34:41,35,3000400,2017-07-24T10:00:36,2017-07-27T16:53:37,38,3000400,2017-07-24T10:00:37,2017-07-27T19:44:38,32,3000400,2017-07-24T10:00:37,2017-07-27T19:55:29,34,3000400,2017-07-24T10:00:38,2017-07-27T19:55:29,75.0
12,2017-07-27T23:10:26.540,61279.0,started,539.76,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,34,3000400,2017-07-24T10:00:36,2017-07-27T17:13:49,13,3000400,2017-07-24T10:00:36,2017-07-27T19:34:41,35,3000400,2017-07-24T10:00:36,2017-07-27T16:53:37,38,3000400,2017-07-24T10:00:37,2017-07-27T19:44:38,32,3000400,2017-07-24T10:00:37,2017-07-27T19:55:29,34,3000400,2017-07-24T10:00:38,2017-07-27T19:55:29,73.0
13,2017-07-27T23:11:26.544,24841.0,started,539.76,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,34,3000400,2017-07-24T10:00:36,2017-07-27T17:13:49,13,3000400,2017-07-24T10:00:36,2017-07-27T19:34:41,35,3000400,2017-07-24T10:00:36,2017-07-27T16:53:37,38,3000400,2017-07-24T10:00:37,2017-07-27T19:44:38,32,3000400,2017-07-24T10:00:37,2017-07-27T19:55:29,34,3000400,2017-07-24T10:00:38,2017-07-27T19:55:29,88.0
14,2017-07-27T23:12:26.544,53879.0,started,539.76,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,34,3000400,2017-07-24T10:00:36,2017-07-27T17:13:49,13,3000400,2017-07-24T10:00:36,2017-07-27T19:34:41,35,3000400,2017-07-24T10:00:36,2017-07-27T16:53:37,39,3000400,2017-07-24T10:00:37,2017-07-27T23:11:26,32,3000400,2017-07-24T10:00:37,2017-07-27T19:55:29,34,3000400,2017-07-24T10:00:38,2017-07-27T19:55:29,62.0
15,2017-07-27T23:13:26.544,17366.0,started,539.76,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,34,3000400,2017-07-24T10:00:36,2017-07-27T17:13:49,13,3000400,2017-07-24T10:00:36,2017-07-27T19:34:41,35,3000400,2017-07-24T10:00:36,2017-07-27T16:53:37,39,3000400,2017-07-24T10:00:37,2017-07-27T23:11:26,32,3000400,2017-07-24T10:00:37,2017-07-27T19:55:29,34,3000400,2017-07-24T10:00:38,2017-07-27T19:55:29,51.0
16,2017-07-27T23:14:26.544,46404.0,started,539.76,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,34,3000400,2017-07-24T10:00:36,2017-07-27T17:13:49,13,3000400,2017-07-24T10:00:36,2017-07-27T19:34:41,35,3000400,2017-07-24T10:00:36,2017-07-27T16:53:37,39,3000400,2017-07-24T10:00:37,2017-07-27T23:11:26,32,3000400,2017-07-24T10:00:37,2017-07-27T19:55:29,34,3000400,2017-07-24T10:00:38,2017-07-27T19:55:29,72.0
17,2017-07-27T23:15:26.544,9921.0,started,537.8,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,34,3000400,2017-07-24T10:00:36,2017-07-27T17:13:49,13,3000400,2017-07-24T10:00:36,2017-07-27T19:34:41,35,3000400,2017-07-24T10:00:36,2017-07-27T16:53:37,41,3000400,2017-07-24T10:00:37,2017-07-27T23:15:14,32,3000400,2017-07-24T10:00:37,2017-07-27T19:55:29,34,3000400,2017-07-24T10:00:38,2017-07-27T19:55:29,53.0
18,2017-07-27T23:16:26.544,39019.0,started,541.73,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,34,3000400,2017-07-24T10:00:36,2017-07-27T17:13:49,13,3000400,2017-07-24T10:00:36,2017-07-27T19:34:41,35,3000400,2017-07-24T10:00:36,2017-07-27T16:53:37,41,3000400,2017-07-24T10:00:37,2017-07-27T23:15:14,32,3000400,2017-07-24T10:00:37,2017-07-27T19:55:29,34,3000400,2017-07-24T10:00:38,2017-07-27T19:55:29,49.0
19,2017-07-27T23:17:26.548,2581.0,started,541.14,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,34,3000400,2017-07-24T10:00:36,2017-07-27T17:13:49,13,3000400,2017-07-24T10:00:36,2017-07-27T19:34:41,35,3000400,2017-07-24T10:00:36,2017-07-27T16:53:37,41,3000400,2017-07-24T10:00:37,2017-07-27T23:15:14,32,3000400,2017-07-24T10:00:37,2017-07-27T19:55:29,34,3000400,2017-07-24T10:00:38,2017-07-27T19:55:29,54.0
