timestamp,incr,state,speed,speed_Unit,CAN1: Dev. 11numberoccur,CAN1: Dev. 11errid,CAN1: Dev. 11firsttime,CAN1: Dev. 11lasttime,CAN1: Dev. 12numberoccur,CAN1: Dev. 12errid,CAN1: Dev. 12firsttime,CAN1: Dev. 12lasttime,CAN1: Dev. 3numberoccur,CAN1: Dev. 3errid,CAN1: Dev. 3firsttime,CAN1: Dev. 3lasttime,CAN1: Dev. 2numberoccur,CAN1: Dev. 2errid,CAN1: Dev. 2firsttime,CAN1: Dev. 2lasttime,CAN1: Dev. 6numberoccur,CAN1: Dev. 6errid,CAN1: Dev. 6firsttime,CAN1: Dev. 6lasttime,CAN1: Dev. 1numberoccur,CAN1: Dev. 1errid,CAN1: Dev. 1firsttime,CAN1: Dev. 1lasttime,CAN1: Dev. 5numberoccur,CAN1: Dev. 5errid,CAN1: Dev. 5firsttime,CAN1: Dev. 5lasttime,CAN1: Dev. 4numberoccur,CAN1: Dev. 4errid,CAN1: Dev. 4firsttime,CAN1: Dev. 4lasttime
2017-08-01T01:49:29.524,7968.0,started,539.17,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T01:50:29.524,36826.0,started,539.17,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T01:51:29.521,133.0,started,539.17,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T01:52:29.521,28991.0,started,539.17,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T01:53:29.521,57849.0,started,539.17,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T01:54:29.521,21171.0,started,539.17,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T01:55:29.521,50014.0,started,539.17,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T01:56:29.521,13336.0,started,539.17,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T01:57:29.521,42194.0,started,539.17,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T01:58:29.521,5501.0,started,539.17,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T01:59:29.521,34359.0,started,539.17,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:00:29.521,63202.0,started,539.17,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:01:29.525,26524.0,started,539.17,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:02:29.525,55367.0,started,539.17,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:03:29.525,18689.0,started,539.17,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:04:05.216,43903.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:04:29.525,43903.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:05:29.525,43903.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:06:29.525,43903.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:07:29.525,43903.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:08:29.525,43903.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:09:29.330,43903.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:09:29.333,43903.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:09:29.525,43903.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:09:36.192,43903.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:09:36.195,43903.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:10:29.525,43903.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:11:29.538,43903.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:12:29.538,43903.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:13:29.538,43903.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:14:29.538,43903.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:15:29.538,43903.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:16:29.538,43903.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:17:29.538,43903.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:18:29.538,43903.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:19:29.538,43903.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:20:29.538,43903.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:21:29.535,43903.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:22:29.535,43903.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:23:29.535,43903.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:24:29.535,43903.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:25:09.395,43948.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:25:28.258,43993.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:25:29.535,43993.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:26:29.535,44068.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
2017-08-01T02:27:29.535,44068.0,stopped,0.0,ft/min,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,03000400,2017-07-24T09:20:33,2017-07-24T09:20:33,49,03000400,2017-07-24T10:00:36,2017-07-31T22:53:01,24,03000400,2017-07-24T10:00:36,2017-07-31T22:53:02,69,03000400,2017-07-24T10:00:36,2017-07-31T23:03:22,63,03000400,2017-07-24T10:00:37,2017-08-01T00:43:14,50,03000400,2017-07-24T10:00:37,2017-07-31T22:01:12,49,03000400,2017-07-24T10:00:38,2017-08-01T00:57:43
