timestamp,incr,state,speed,speed_Unit,CAN1: Dev. 3numberoccur,CAN1: Dev. 3errid,CAN1: Dev. 3firsttime,CAN1: Dev. 3lasttime,CAN1: Dev. 2numberoccur,CAN1: Dev. 2errid,CAN1: Dev. 2firsttime,CAN1: Dev. 2lasttime,CAN1: Dev. 1numberoccur,CAN1: Dev. 1errid,CAN1: Dev. 1firsttime,CAN1: Dev. 1lasttime,CAN1: Dev. 4numberoccur,CAN1: Dev. 4errid,CAN1: Dev. 4firsttime,CAN1: Dev. 4lasttime
2017-08-11T23:43:18.490,36887.0,started,538.58,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,55,03000400,2017-08-03T19:15:25,2017-08-11T20:10:37,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-11T23:44:18.503,359.0,started,538.58,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,55,03000400,2017-08-03T19:15:25,2017-08-11T20:10:37,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-11T23:45:18.503,29382.0,started,538.58,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,55,03000400,2017-08-03T19:15:25,2017-08-11T20:10:37,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-11T23:46:18.503,58375.0,started,538.58,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,55,03000400,2017-08-03T19:15:25,2017-08-11T20:10:37,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-11T23:47:18.503,21832.0,started,538.58,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,55,03000400,2017-08-03T19:15:25,2017-08-11T20:10:37,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-11T23:48:18.503,50825.0,started,538.58,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,55,03000400,2017-08-03T19:15:25,2017-08-11T20:10:37,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-11T23:49:18.504,14312.0,started,538.58,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,55,03000400,2017-08-03T19:15:25,2017-08-11T20:10:37,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-11T23:50:18.525,43410.0,started,538.58,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,55,03000400,2017-08-03T19:15:25,2017-08-11T20:10:37,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-11T23:51:18.503,6897.0,started,538.58,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,55,03000400,2017-08-03T19:15:25,2017-08-11T20:10:37,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-11T23:52:18.503,35935.0,started,538.58,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,55,03000400,2017-08-03T19:15:25,2017-08-11T20:10:37,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-11T23:53:18.503,65003.0,started,538.58,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,55,03000400,2017-08-03T19:15:25,2017-08-11T20:10:37,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-11T23:54:18.498,28580.0,started,538.98,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,55,03000400,2017-08-03T19:15:25,2017-08-11T20:10:37,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-11T23:55:18.498,57633.0,started,537.6,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,55,03000400,2017-08-03T19:15:25,2017-08-11T20:10:37,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-11T23:56:18.498,21165.0,started,537.99,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,55,03000400,2017-08-03T19:15:25,2017-08-11T20:10:37,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-11T23:57:18.498,50218.0,started,537.99,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,55,03000400,2017-08-03T19:15:25,2017-08-11T20:10:37,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-11T23:58:18.498,13750.0,started,540.35,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,55,03000400,2017-08-03T19:15:25,2017-08-11T20:10:37,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-11T23:59:18.498,42803.0,started,539.37,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,55,03000400,2017-08-03T19:15:25,2017-08-11T20:10:37,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-12T00:00:18.498,6305.0,started,539.37,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,55,03000400,2017-08-03T19:15:25,2017-08-11T20:10:37,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-12T00:01:18.498,35373.0,started,539.76,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,55,03000400,2017-08-03T19:15:25,2017-08-11T20:10:37,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-12T00:02:18.498,64486.0,started,539.76,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,55,03000400,2017-08-03T19:15:25,2017-08-11T20:10:37,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-12T00:03:18.498,27988.0,started,539.76,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,55,03000400,2017-08-03T19:15:25,2017-08-11T20:10:37,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-12T00:04:18.506,57086.0,started,539.76,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,55,03000400,2017-08-03T19:15:25,2017-08-11T20:10:37,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-12T00:05:18.506,20618.0,started,539.76,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,55,03000400,2017-08-03T19:15:25,2017-08-11T20:10:37,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-12T00:06:18.506,49686.0,started,542.32,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,55,03000400,2017-08-03T19:15:25,2017-08-11T20:10:37,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-12T00:07:18.506,13218.0,started,540.94,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,56,03000400,2017-08-03T19:15:25,2017-08-12T00:07:07,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-12T00:08:18.506,42286.0,started,540.94,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,56,03000400,2017-08-03T19:15:25,2017-08-12T00:07:07,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-12T00:09:18.507,5863.0,started,540.35,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,56,03000400,2017-08-03T19:15:25,2017-08-12T00:07:07,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-12T00:10:18.506,34916.0,started,540.35,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,56,03000400,2017-08-03T19:15:25,2017-08-12T00:07:07,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-12T00:11:18.506,63984.0,started,540.35,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,56,03000400,2017-08-03T19:15:25,2017-08-12T00:07:07,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-12T00:12:18.565,27621.0,started,541.14,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,56,03000400,2017-08-03T19:15:25,2017-08-12T00:07:07,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-12T00:13:18.522,56614.0,started,541.14,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,56,03000400,2017-08-03T19:15:25,2017-08-12T00:07:07,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-12T00:13:51.636,9797.0,stopped,0.0,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,56,03000400,2017-08-03T19:15:25,2017-08-12T00:07:07,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-12T00:14:18.511,9797.0,stopped,0.0,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,56,03000400,2017-08-03T19:15:25,2017-08-12T00:07:07,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-12T00:14:22.723,10307.0,started,233.27,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,56,03000400,2017-08-03T19:15:25,2017-08-12T00:07:07,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-12T00:15:18.511,27705.0,started,539.37,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,56,03000400,2017-08-03T19:15:25,2017-08-12T00:07:07,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-12T00:16:18.511,56878.0,started,539.37,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,56,03000400,2017-08-03T19:15:25,2017-08-12T00:07:07,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-12T00:17:18.511,20485.0,started,537.99,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,56,03000400,2017-08-03T19:15:25,2017-08-12T00:07:07,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-12T00:18:18.511,49583.0,started,540.75,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,56,03000400,2017-08-03T19:15:25,2017-08-12T00:07:07,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
2017-08-12T00:19:18.511,13115.0,started,540.35,ft/min,41,03000400,2017-08-03T19:15:24,2017-08-11T22:27:23,56,03000400,2017-08-03T19:15:25,2017-08-12T00:07:07,52,03000400,2017-08-03T19:15:25,2017-08-11T22:07:06,47,03000400,2017-08-03T19:15:26,2017-08-11T20:10:34
