,timestamp,incr,state,speed,speed_Unit,CAN1: Dev. 6numberoccur,CAN1: Dev. 6errid,CAN1: Dev. 6firsttime,CAN1: Dev. 6lasttime,CAN1: Dev. 4numberoccur,CAN1: Dev. 4errid,CAN1: Dev. 4firsttime,CAN1: Dev. 4lasttime,CAN1: Dev. 2numberoccur,CAN1: Dev. 2errid,CAN1: Dev. 2firsttime,CAN1: Dev. 2lasttime,CAN1: Dev. 3numberoccur,CAN1: Dev. 3errid,CAN1: Dev. 3firsttime,CAN1: Dev. 3lasttime,CAN1: Dev. 1numberoccur,CAN1: Dev. 1errid,CAN1: Dev. 1firsttime,CAN1: Dev. 1lasttime,CAN1: Dev. 5numberoccur,CAN1: Dev. 5errid,CAN1: Dev. 5firsttime,CAN1: Dev. 5lasttime,throughput
14,2017-08-02T23:11:01.909,44717.0,started,249.41,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,6,3000400,2017-08-02T13:48:57,2017-08-02T18:37:35,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,1.0
15,2017-08-02T23:11:30.694,55606.0,started,538.19,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,6,3000400,2017-08-02T13:48:57,2017-08-02T18:37:35,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,31.0
16,2017-08-02T23:12:30.725,19243.0,started,538.19,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,7,3000400,2017-08-02T13:48:57,2017-08-02T23:11:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,109.0
17,2017-08-02T23:13:12.251,59577.0,stopped,0.0,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,7,3000400,2017-08-02T13:48:57,2017-08-02T23:11:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,71.0
18,2017-08-02T23:13:30.702,59592.0,stopped,0.0,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,7,3000400,2017-08-02T13:48:57,2017-08-02T23:11:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,1.0
19,2017-08-02T23:13:38.212,60102.0,started,240.94,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,7,3000400,2017-08-02T13:48:57,2017-08-02T23:11:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,1.0
20,2017-08-02T23:13:41.351,63222.0,stopped,0.0,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,7,3000400,2017-08-02T13:48:57,2017-08-02T23:11:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,1.0
21,2017-08-02T23:13:53.930,63717.0,started,231.5,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,7,3000400,2017-08-02T13:48:57,2017-08-02T23:11:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,1.0
22,2017-08-02T23:14:10.452,37391.0,stopped,0.0,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,7,3000400,2017-08-02T13:48:57,2017-08-02T23:11:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,15.0
23,2017-08-02T23:14:30.702,37391.0,stopped,0.0,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,7,3000400,2017-08-02T13:48:57,2017-08-02T23:11:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,1.0
24,2017-08-02T23:14:41.290,37961.0,started,261.81,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,7,3000400,2017-08-02T13:48:57,2017-08-02T23:11:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,1.0
25,2017-08-02T23:15:30.702,38334.0,started,540.94,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,7,3000400,2017-08-02T13:48:57,2017-08-02T23:11:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,49.0
26,2017-08-02T23:16:30.702,1731.0,started,540.94,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,7,3000400,2017-08-02T13:48:57,2017-08-02T23:11:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,2.0
27,2017-08-02T23:17:30.702,30664.0,started,540.94,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,7,3000400,2017-08-02T13:48:57,2017-08-02T23:11:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,1.0
28,2017-08-02T23:18:30.702,59627.0,started,540.75,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,7,3000400,2017-08-02T13:48:57,2017-08-02T23:11:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,25.0
29,2017-08-02T23:19:30.702,23204.0,started,537.6,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,7,3000400,2017-08-02T13:48:57,2017-08-02T23:11:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,111.0
30,2017-08-02T23:20:30.702,52272.0,started,537.6,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,7,3000400,2017-08-02T13:48:57,2017-08-02T23:11:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,71.0
31,2017-08-02T23:21:30.702,15819.0,started,537.4,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,7,3000400,2017-08-02T13:48:57,2017-08-02T23:11:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,78.0
32,2017-08-02T23:22:30.702,44947.0,started,539.37,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,7,3000400,2017-08-02T13:48:57,2017-08-02T23:11:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,100.0
33,2017-08-02T23:23:30.702,8524.0,started,540.35,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,8,3000400,2017-08-02T13:48:57,2017-08-02T23:22:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,90.0
34,2017-08-02T23:24:30.746,37682.0,started,540.35,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,8,3000400,2017-08-02T13:48:57,2017-08-02T23:22:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,66.0
35,2017-08-02T23:25:30.704,1169.0,started,539.76,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,8,3000400,2017-08-02T13:48:57,2017-08-02T23:22:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,99.0
36,2017-08-02T23:26:30.702,30282.0,started,539.76,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,8,3000400,2017-08-02T13:48:57,2017-08-02T23:22:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,71.0
37,2017-08-02T23:27:30.702,59320.0,started,540.35,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,8,3000400,2017-08-02T13:48:57,2017-08-02T23:22:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,61.0
38,2017-08-02T23:28:30.702,22837.0,started,539.17,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,8,3000400,2017-08-02T13:48:57,2017-08-02T23:22:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,38.0
39,2017-08-02T23:29:30.702,51875.0,started,533.07,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,8,3000400,2017-08-02T13:48:57,2017-08-02T23:22:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,55.0
40,2017-08-02T23:30:30.702,15467.0,started,540.94,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,8,3000400,2017-08-02T13:48:57,2017-08-02T23:22:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,89.0
41,2017-08-02T23:31:30.702,44625.0,started,542.13,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,8,3000400,2017-08-02T13:48:57,2017-08-02T23:22:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,79.0
42,2017-08-02T23:32:30.713,8232.0,started,540.75,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,8,3000400,2017-08-02T13:48:57,2017-08-02T23:22:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,72.0
43,2017-08-02T23:33:30.713,37390.0,started,540.75,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,8,3000400,2017-08-02T13:48:57,2017-08-02T23:22:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,88.0
44,2017-08-02T23:34:30.775,1147.0,started,540.35,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,8,3000400,2017-08-02T13:48:57,2017-08-02T23:22:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,82.0
45,2017-08-02T23:35:30.716,30035.0,started,540.35,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,8,3000400,2017-08-02T13:48:57,2017-08-02T23:22:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,52.0
46,2017-08-02T23:36:30.719,59133.0,started,540.35,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,8,3000400,2017-08-02T13:48:57,2017-08-02T23:22:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,74.0
47,2017-08-02T23:37:30.713,22785.0,started,540.75,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,8,3000400,2017-08-02T13:48:57,2017-08-02T23:22:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,104.0
48,2017-08-02T23:38:30.713,51913.0,started,537.6,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,8,3000400,2017-08-02T13:48:57,2017-08-02T23:22:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,86.0
49,2017-08-02T23:39:30.713,15475.0,started,537.6,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,8,3000400,2017-08-02T13:48:57,2017-08-02T23:22:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,69.0
50,2017-08-02T23:40:30.713,44633.0,started,542.32,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,8,3000400,2017-08-02T13:48:57,2017-08-02T23:22:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,84.0
51,2017-08-02T23:41:30.713,8180.0,started,538.78,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,8,3000400,2017-08-02T13:48:57,2017-08-02T23:22:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,50.0
52,2017-08-02T23:42:30.718,37263.0,started,538.78,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,8,3000400,2017-08-02T13:48:57,2017-08-02T23:22:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,69.0
53,2017-08-02T23:43:30.718,795.0,started,538.78,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,8,3000400,2017-08-02T13:48:57,2017-08-02T23:22:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,47.0
54,2017-08-02T23:44:30.718,29893.0,started,538.78,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,8,3000400,2017-08-02T13:48:57,2017-08-02T23:22:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,53.0
55,2017-08-02T23:45:30.718,58961.0,started,538.78,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,8,3000400,2017-08-02T13:48:57,2017-08-02T23:22:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,60.0
56,2017-08-02T23:46:30.718,22523.0,started,538.78,ft/min,7,3000400,2017-08-02T13:48:57,2017-08-02T17:56:45,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,5,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,8,3000400,2017-08-02T13:48:57,2017-08-02T23:22:38,9,3000400,2017-08-02T13:48:57,2017-08-02T20:56:21,4,3000400,2017-08-02T13:48:57,2017-08-02T13:49:35,79.0
