timestamp,incr,state,speed,speed_Unit,CAN1: Dev. 3numberoccur,CAN1: Dev. 3errid,CAN1: Dev. 3firsttime,CAN1: Dev. 3lasttime,CAN1: Dev. 2numberoccur,CAN1: Dev. 2errid,CAN1: Dev. 2firsttime,CAN1: Dev. 2lasttime,CAN1: Dev. 1numberoccur,CAN1: Dev. 1errid,CAN1: Dev. 1firsttime,CAN1: Dev. 1lasttime,CAN1: Dev. 4numberoccur,CAN1: Dev. 4errid,CAN1: Dev. 4firsttime,CAN1: Dev. 4lasttime
2017-08-08T23:19:16.235,49833.0,started,539.96,ft/min,20,03000400,2017-08-03T19:15:24,2017-08-08T20:50:37,30,03000400,2017-08-03T19:15:25,2017-08-08T18:45:27,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:20:16.235,13335.0,started,539.96,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,30,03000400,2017-08-03T19:15:25,2017-08-08T18:45:27,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:21:16.235,42343.0,started,539.96,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,30,03000400,2017-08-03T19:15:25,2017-08-08T18:45:27,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:22:16.235,5920.0,started,540.55,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,30,03000400,2017-08-03T19:15:25,2017-08-08T18:45:27,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:23:16.258,35063.0,started,539.76,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,30,03000400,2017-08-03T19:15:25,2017-08-08T18:45:27,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:24:16.255,64086.0,started,539.76,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,30,03000400,2017-08-03T19:15:25,2017-08-08T18:45:27,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:25:16.255,27558.0,started,539.76,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,30,03000400,2017-08-03T19:15:25,2017-08-08T18:45:27,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:26:16.255,56566.0,started,539.76,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,30,03000400,2017-08-03T19:15:25,2017-08-08T18:45:27,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:27:16.255,20068.0,started,538.39,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,30,03000400,2017-08-03T19:15:25,2017-08-08T18:45:27,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:28:16.255,49151.0,started,538.39,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,30,03000400,2017-08-03T19:15:25,2017-08-08T18:45:27,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:29:16.255,12668.0,started,538.39,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,30,03000400,2017-08-03T19:15:25,2017-08-08T18:45:27,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:29:35.964,61013.0,stopped,0.0,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,30,03000400,2017-08-03T19:15:25,2017-08-08T18:45:27,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:29:45.692,61028.0,stopped,0.0,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,30,03000400,2017-08-03T19:15:25,2017-08-08T18:45:27,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:30:16.255,61058.0,stopped,0.0,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,30,03000400,2017-08-03T19:15:25,2017-08-08T18:45:27,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:30:32.932,61613.0,started,251.77,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,30,03000400,2017-08-03T19:15:25,2017-08-08T18:45:27,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:31:16.255,45831.0,started,539.17,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,30,03000400,2017-08-03T19:15:25,2017-08-08T18:45:27,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:32:16.255,9438.0,started,536.81,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,30,03000400,2017-08-03T19:15:25,2017-08-08T18:45:27,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:33:16.247,38581.0,started,538.39,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,30,03000400,2017-08-03T19:15:25,2017-08-08T18:45:27,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:34:16.246,2128.0,started,538.39,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,30,03000400,2017-08-03T19:15:25,2017-08-08T18:45:27,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:35:16.246,31211.0,started,537.99,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,30,03000400,2017-08-03T19:15:25,2017-08-08T18:45:27,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:36:16.246,60324.0,started,541.54,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,30,03000400,2017-08-03T19:15:25,2017-08-08T18:45:27,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:37:16.246,23886.0,started,539.37,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,30,03000400,2017-08-03T19:15:25,2017-08-08T18:45:27,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:38:16.246,52924.0,started,539.37,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,30,03000400,2017-08-03T19:15:25,2017-08-08T18:45:27,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:39:16.246,16441.0,started,539.37,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,30,03000400,2017-08-03T19:15:25,2017-08-08T18:45:27,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:40:16.246,45539.0,started,539.37,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,30,03000400,2017-08-03T19:15:25,2017-08-08T18:45:27,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:41:16.292,9251.0,started,538.58,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,30,03000400,2017-08-03T19:15:25,2017-08-08T18:45:27,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:42:16.246,38214.0,started,539.76,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,30,03000400,2017-08-03T19:15:25,2017-08-08T18:45:27,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:43:16.298,1881.0,started,537.4,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,30,03000400,2017-08-03T19:15:25,2017-08-08T18:45:27,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:44:16.251,30859.0,started,537.99,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:45:16.251,59927.0,started,537.99,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:46:16.251,23429.0,started,538.19,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:47:16.251,52467.0,started,538.19,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:48:16.251,15984.0,started,538.19,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:49:16.251,45097.0,started,538.19,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:50:16.251,8704.0,started,537.6,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:51:16.251,37802.0,started,540.55,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:52:16.251,1349.0,started,537.8,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:53:16.272,30417.0,started,537.8,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:54:16.272,59425.0,started,537.8,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:55:16.275,22927.0,started,537.8,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:56:16.272,51965.0,started,537.6,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:57:16.272,15467.0,started,537.6,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:58:16.320,44670.0,started,537.4,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-08T23:59:16.272,8052.0,started,537.4,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-09T00:00:16.272,37090.0,started,537.4,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-09T00:01:16.272,637.0,started,540.35,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-09T00:02:16.272,29675.0,started,538.78,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-09T00:03:16.262,58728.0,started,538.78,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-09T00:04:16.262,22245.0,started,538.78,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,24,03000400,2017-08-03T19:15:26,2017-08-08T17:29:47
2017-08-09T00:05:16.262,51298.0,started,538.78,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,26,03000400,2017-08-03T19:15:26,2017-08-09T00:04:55
2017-08-09T00:06:16.267,14801.0,started,538.78,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,26,03000400,2017-08-03T19:15:26,2017-08-09T00:04:55
2017-08-09T00:07:16.262,43808.0,started,538.78,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,26,03000400,2017-08-03T19:15:26,2017-08-09T00:04:55
2017-08-09T00:08:16.262,7340.0,started,538.78,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,26,03000400,2017-08-03T19:15:26,2017-08-09T00:04:55
2017-08-09T00:09:16.262,36363.0,started,538.78,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,26,03000400,2017-08-03T19:15:26,2017-08-09T00:04:55
2017-08-09T00:10:16.262,65386.0,started,538.78,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,26,03000400,2017-08-03T19:15:26,2017-08-09T00:04:55
2017-08-09T00:11:16.262,28903.0,started,538.78,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,26,03000400,2017-08-03T19:15:26,2017-08-09T00:04:55
2017-08-09T00:12:16.262,57941.0,started,538.78,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,26,03000400,2017-08-03T19:15:26,2017-08-09T00:04:55
2017-08-09T00:13:16.267,21458.0,started,538.78,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,26,03000400,2017-08-03T19:15:26,2017-08-09T00:04:55
2017-08-09T00:14:16.267,50541.0,started,538.78,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,26,03000400,2017-08-03T19:15:26,2017-08-09T00:04:55
2017-08-09T00:15:16.267,14058.0,started,538.78,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,26,03000400,2017-08-03T19:15:26,2017-08-09T00:04:55
2017-08-09T00:16:16.268,43156.0,started,540.75,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,26,03000400,2017-08-03T19:15:26,2017-08-09T00:04:55
2017-08-09T00:17:16.271,6703.0,started,540.75,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,26,03000400,2017-08-03T19:15:26,2017-08-09T00:04:55
2017-08-09T00:18:16.267,35771.0,started,540.75,ft/min,21,03000400,2017-08-03T19:15:24,2017-08-08T23:19:29,31,03000400,2017-08-03T19:15:25,2017-08-08T23:43:22,29,03000400,2017-08-03T19:15:25,2017-08-08T18:45:26,26,03000400,2017-08-03T19:15:26,2017-08-09T00:04:55
