,timestamp,incr,state,speed,speed_Unit,CAN1: Dev. 11numberoccur,CAN1: Dev. 11errid,CAN1: Dev. 11firsttime,CAN1: Dev. 11lasttime,CAN1: Dev. 12numberoccur,CAN1: Dev. 12errid,CAN1: Dev. 12firsttime,CAN1: Dev. 12lasttime,CAN1: Dev. 3numberoccur,CAN1: Dev. 3errid,CAN1: Dev. 3firsttime,CAN1: Dev. 3lasttime,CAN1: Dev. 2numberoccur,CAN1: Dev. 2errid,CAN1: Dev. 2firsttime,CAN1: Dev. 2lasttime,CAN1: Dev. 6numberoccur,CAN1: Dev. 6errid,CAN1: Dev. 6firsttime,CAN1: Dev. 6lasttime,CAN1: Dev. 1numberoccur,CAN1: Dev. 1errid,CAN1: Dev. 1firsttime,CAN1: Dev. 1lasttime,CAN1: Dev. 5numberoccur,CAN1: Dev. 5errid,CAN1: Dev. 5firsttime,CAN1: Dev. 5lasttime,CAN1: Dev. 4numberoccur,CAN1: Dev. 4errid,CAN1: Dev. 4firsttime,CAN1: Dev. 4lasttime,throughput
0,2017-07-26T22:58:25.782,32091.0,started,538.58,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,25,3000400,2017-07-24T10:00:36,2017-07-26T20:40:36,8,3000400,2017-07-24T10:00:36,2017-07-26T18:12:39,27,3000400,2017-07-24T10:00:36,2017-07-26T20:35:19,32,3000400,2017-07-24T10:00:37,2017-07-26T19:14:51,28,3000400,2017-07-24T10:00:37,2017-07-26T22:44:02,23,3000400,2017-07-24T10:00:38,2017-07-26T20:58:59,0.0
1,2017-07-26T22:59:25.782,61069.0,started,538.58,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,25,3000400,2017-07-24T10:00:36,2017-07-26T20:40:36,8,3000400,2017-07-24T10:00:36,2017-07-26T18:12:39,27,3000400,2017-07-24T10:00:36,2017-07-26T20:35:19,32,3000400,2017-07-24T10:00:37,2017-07-26T19:14:51,28,3000400,2017-07-24T10:00:37,2017-07-26T22:44:02,23,3000400,2017-07-24T10:00:38,2017-07-26T20:58:59,1.0
2,2017-07-26T23:00:25.782,24496.0,started,538.58,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,25,3000400,2017-07-24T10:00:36,2017-07-26T20:40:36,8,3000400,2017-07-24T10:00:36,2017-07-26T18:12:39,27,3000400,2017-07-24T10:00:36,2017-07-26T20:35:19,32,3000400,2017-07-24T10:00:37,2017-07-26T19:14:51,28,3000400,2017-07-24T10:00:37,2017-07-26T22:44:02,23,3000400,2017-07-24T10:00:38,2017-07-26T20:58:59,1.0
3,2017-07-26T23:01:25.771,53459.0,started,538.58,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,25,3000400,2017-07-24T10:00:36,2017-07-26T20:40:36,8,3000400,2017-07-24T10:00:36,2017-07-26T18:12:39,27,3000400,2017-07-24T10:00:36,2017-07-26T20:35:19,32,3000400,2017-07-24T10:00:37,2017-07-26T19:14:51,28,3000400,2017-07-24T10:00:37,2017-07-26T22:44:02,23,3000400,2017-07-24T10:00:38,2017-07-26T20:58:59,1.0
4,2017-07-26T23:02:25.771,16871.0,started,538.58,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,25,3000400,2017-07-24T10:00:36,2017-07-26T20:40:36,8,3000400,2017-07-24T10:00:36,2017-07-26T18:12:39,27,3000400,2017-07-24T10:00:36,2017-07-26T20:35:19,32,3000400,2017-07-24T10:00:37,2017-07-26T19:14:51,28,3000400,2017-07-24T10:00:37,2017-07-26T22:44:02,23,3000400,2017-07-24T10:00:38,2017-07-26T20:58:59,1.0
5,2017-07-26T23:03:25.771,45924.0,started,540.75,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,25,3000400,2017-07-24T10:00:36,2017-07-26T20:40:36,8,3000400,2017-07-24T10:00:36,2017-07-26T18:12:39,27,3000400,2017-07-24T10:00:36,2017-07-26T20:35:19,32,3000400,2017-07-24T10:00:37,2017-07-26T19:14:51,28,3000400,2017-07-24T10:00:37,2017-07-26T22:44:02,23,3000400,2017-07-24T10:00:38,2017-07-26T20:58:59,30.0
6,2017-07-26T23:04:25.771,9576.0,started,540.35,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,26,3000400,2017-07-24T10:00:36,2017-07-26T23:03:27,8,3000400,2017-07-24T10:00:36,2017-07-26T18:12:39,27,3000400,2017-07-24T10:00:36,2017-07-26T20:35:19,32,3000400,2017-07-24T10:00:37,2017-07-26T19:14:51,28,3000400,2017-07-24T10:00:37,2017-07-26T22:44:02,23,3000400,2017-07-24T10:00:38,2017-07-26T20:58:59,101.0
7,2017-07-26T23:05:25.771,38659.0,started,540.35,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,26,3000400,2017-07-24T10:00:36,2017-07-26T23:03:27,8,3000400,2017-07-24T10:00:36,2017-07-26T18:12:39,27,3000400,2017-07-24T10:00:36,2017-07-26T20:35:19,32,3000400,2017-07-24T10:00:37,2017-07-26T19:14:51,28,3000400,2017-07-24T10:00:37,2017-07-26T22:44:02,23,3000400,2017-07-24T10:00:38,2017-07-26T20:58:59,46.0
8,2017-07-26T23:06:25.771,2281.0,started,539.96,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,26,3000400,2017-07-24T10:00:36,2017-07-26T23:03:27,8,3000400,2017-07-24T10:00:36,2017-07-26T18:12:39,27,3000400,2017-07-24T10:00:36,2017-07-26T20:35:19,32,3000400,2017-07-24T10:00:37,2017-07-26T19:14:51,28,3000400,2017-07-24T10:00:37,2017-07-26T22:44:02,23,3000400,2017-07-24T10:00:38,2017-07-26T20:58:59,62.0
9,2017-07-26T23:07:25.771,31484.0,started,540.35,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,26,3000400,2017-07-24T10:00:36,2017-07-26T23:03:27,8,3000400,2017-07-24T10:00:36,2017-07-26T18:12:39,27,3000400,2017-07-24T10:00:36,2017-07-26T20:35:19,32,3000400,2017-07-24T10:00:37,2017-07-26T19:14:51,28,3000400,2017-07-24T10:00:37,2017-07-26T22:44:02,23,3000400,2017-07-24T10:00:38,2017-07-26T20:58:59,69.0
