devicename,deviceid,timestamp,incr,tokenid,seqnb,timestamp1,otl,otl_Unit,tt,tt_Unit,oga,oga_Unit,devicelist,ole,size_Unit,owi,ohe,oa,oa_Unit,obv,obv_Unit,orv,orv_Unit,otve,otve_Unit,speed,speed_Unit,owe,owe_Unit,TooBig,NoRead,LFT,MultiRead,Irreg,TooSmall,Gap,ValidDim,ValidRead,Clipping,PeError
0089PS06CT1,32.0,2017-08-06T06:04:13.253,49692.0,0089PS06CT12017-08-06T06:04:11564,9401.0,2017-08-06T06:04:11.205,9.09,inch,104.0,ms,-1.0,inch,FC300008,9.0,inch,5.2,3.0,0.0,degree/10,1404.0,inch3/10,0.0,inch3/10,2369.0,mm/sec,544.49,ft/min,1.1,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-06T06:04:37.093,47921.0,0089PS06CT12017-08-06T06:04:35565,9402.0,2017-08-06T06:04:35.056,36.96,inch,342.0,ms,-1.0,inch,FC300008,36.0,inch,15.4,14.0,-40.0,degree/10,77616.0,inch3/10,0.0,inch3/10,2773.0,mm/sec,540.35,ft/min,18.3,LB,0,0,1,0,0,0,0,1,1,0,0
