devicename,0089PS06CT1,deviceid,32.0,timestamp,2017-07-16T11:21:04.191,incr,51755.0,tokenid,0089PS06CT12017-07-16T11:21:02453,seqnb,7625.0,timestamp1,2017-07-16T11:21:02.148,otl,21.22,otl_Unit,inch,tt,196.0,tt_Unit,ms,oga,228.62,oga_Unit,inch,devicelist,FC300008,ole,21.0,size_Unit,inch,owi,12.4,ohe,12.4,oa,-8.0,oa_Unit,degree/10,obv,32290.0,obv_Unit,inch3/10,orv,0.0,orv_Unit,inch3/10,otve,2754.0,otve_Unit,mm/sec,speed,539.76,speed_Unit,ft/min,owe,9.0,owe_Unit,LB,TooBig,0,NoRead,1,LFT,1,MultiRead,0,Irreg,0,TooSmall,0,Gap,0,ValidDim,1,ValidRead,1,Clipping,0,PeError,0
devicename,0089PS06CT1,deviceid,32.0,timestamp,2017-07-16T11:21:08.680,incr,63725.0,tokenid,0089PS06CT12017-07-16T11:21:06454,seqnb,7626.0,timestamp1,2017-07-16T11:21:06.630,otl,27.87,otl_Unit,inch,tt,259.0,tt_Unit,ms,oga,455.47,oga_Unit,inch,devicelist,FC300008,ole,26.6,size_Unit,inch,owi,12.6,ohe,12.2,oa,-26.0,oa_Unit,degree/10,obv,40890.0,obv_Unit,inch3/10,orv,0.0,orv_Unit,inch3/10,otve,2757.0,otve_Unit,mm/sec,speed,539.76,speed_Unit,ft/min,owe,12.2,owe_Unit,LB,TooBig,0,NoRead,0,LFT,1,MultiRead,0,Irreg,0,TooSmall,0,Gap,0,ValidDim,1,ValidRead,1,Clipping,0,PeError,0
devicename,0089PS06CT1,deviceid,32.0,timestamp,2017-07-16T11:21:12.280,incr,7789.0,tokenid,0089PS06CT12017-07-16T11:21:10455,seqnb,7627.0,timestamp1,2017-07-16T11:21:10.224,otl,21.22,otl_Unit,inch,tt,197.0,tt_Unit,ms,oga,366.29,oga_Unit,inch,devicelist,FC300008,ole,21.0,size_Unit,inch,owi,11.0,ohe,10.4,oa,-23.0,oa_Unit,degree/10,obv,24024.0,obv_Unit,inch3/10,orv,0.0,orv_Unit,inch3/10,otve,2751.0,otve_Unit,mm/sec,speed,539.76,speed_Unit,ft/min,owe,11.9,owe_Unit,LB,TooBig,0,NoRead,0,LFT,1,MultiRead,0,Irreg,0,TooSmall,0,Gap,0,ValidDim,1,ValidRead,1,Clipping,0,PeError,0
devicename,0089PS06CT1,deviceid,32.0,timestamp,2017-07-16T11:21:19.635,incr,27409.0,tokenid,0089PS06CT12017-07-16T11:21:17456,seqnb,7628.0,timestamp1,2017-07-16T11:21:17.587,otl,15.74,otl_Unit,inch,tt,146.0,tt_Unit,ms,oga,778.11,oga_Unit,inch,devicelist,FC300008,ole,15.6,size_Unit,inch,owi,19.8,ohe,6.2,oa,897.0,oa_Unit,degree/10,obv,19151.0,obv_Unit,inch3/10,orv,0.0,orv_Unit,inch3/10,otve,2751.0,otve_Unit,mm/sec,speed,539.76,speed_Unit,ft/min,owe,4.4,owe_Unit,LB,TooBig,0,NoRead,0,LFT,1,MultiRead,0,Irreg,0,TooSmall,0,Gap,0,ValidDim,1,ValidRead,1,Clipping,0,PeError,0
devicename,0089PS06CT1,deviceid,32.0,timestamp,2017-07-16T11:21:27.327,incr,47914.0,tokenid,0089PS06CT12017-07-16T11:21:25457,seqnb,7629.0,timestamp1,2017-07-16T11:21:25.265,otl,15.74,otl_Unit,inch,tt,146.0,tt_Unit,ms,oga,812.08,oga_Unit,inch,devicelist,FC300008,ole,15.0,size_Unit,inch,owi,10.4,ohe,5.6,oa,-37.0,oa_Unit,degree/10,obv,8736.0,obv_Unit,inch3/10,orv,0.0,orv_Unit,inch3/10,otve,2757.0,otve_Unit,mm/sec,speed,539.76,speed_Unit,ft/min,owe,1.5,owe_Unit,LB,TooBig,0,NoRead,0,LFT,1,MultiRead,0,Irreg,0,TooSmall,0,Gap,0,ValidDim,1,ValidRead,1,Clipping,0,PeError,0
devicename,0089PS06CT1,deviceid,32.0,timestamp,2017-07-16T11:21:31.954,incr,60259.0,tokenid,0089PS06CT12017-07-16T11:21:29458,seqnb,7630.0,timestamp1,2017-07-16T11:21:29.905,otl,16.33,otl_Unit,inch,tt,152.0,tt_Unit,ms,oga,483.97,oga_Unit,inch,devicelist,FC300008,ole,15.2,size_Unit,inch,owi,10.6,ohe,5.2,oa,-32.0,oa_Unit,degree/10,obv,8378.0,obv_Unit,inch3/10,orv,0.0,orv_Unit,inch3/10,otve,2783.0,otve_Unit,mm/sec,speed,539.76,speed_Unit,ft/min,owe,3.9,owe_Unit,LB,TooBig,0,NoRead,0,LFT,1,MultiRead,0,Irreg,0,TooSmall,0,Gap,0,ValidDim,1,ValidRead,1,Clipping,0,PeError,0
devicename,0089PS06CT1,deviceid,32.0,timestamp,2017-07-16T11:22:00.774,incr,6047.0,tokenid,0089PS06CT12017-07-16T11:21:58459,seqnb,7631.0,timestamp1,2017-07-16T11:21:58.723,otl,56.37,otl_Unit,inch,tt,522.0,tt_Unit,ms,oga,-1.0,oga_Unit,inch,devicelist,FC300008,ole,56.0,size_Unit,inch,owi,12.2,ohe,12.0,oa,-7.0,oa_Unit,degree/10,obv,81984.0,obv_Unit,inch3/10,orv,0.0,orv_Unit,inch3/10,otve,2778.0,otve_Unit,mm/sec,speed,539.76,speed_Unit,ft/min,owe,28.3,owe_Unit,LB,TooBig,0,NoRead,0,LFT,1,MultiRead,0,Irreg,0,TooSmall,0,Gap,0,ValidDim,1,ValidRead,1,Clipping,0,PeError,0
devicename,0089PS06CT1,deviceid,32.0,timestamp,2017-07-16T11:22:02.046,incr,9437.0,tokenid,0089PS06CT12017-07-16T11:21:59460,seqnb,7632.0,timestamp1,2017-07-16T11:21:59.998,otl,16.33,otl_Unit,inch,tt,152.0,tt_Unit,ms,oga,121.29,oga_Unit,inch,devicelist,FC300008,ole,16.2,size_Unit,inch,owi,8.4,ohe,4.8,oa,-30.0,oa_Unit,degree/10,obv,6532.0,obv_Unit,inch3/10,orv,0.0,orv_Unit,inch3/10,otve,2773.0,otve_Unit,mm/sec,speed,539.76,speed_Unit,ft/min,owe,1.9,owe_Unit,LB,TooBig,0,NoRead,0,LFT,1,MultiRead,0,Irreg,0,TooSmall,0,Gap,0,ValidDim,1,ValidRead,1,Clipping,0,PeError,0
devicename,0089PS06CT1,deviceid,32.0,timestamp,2017-07-16T11:22:05.190,incr,17822.0,tokenid,0089PS06CT12017-07-16T11:22:03461,seqnb,7633.0,timestamp1,2017-07-16T11:22:03.148,otl,9.09,otl_Unit,inch,tt,84.0,tt_Unit,ms,oga,330.51,oga_Unit,inch,devicelist,FC300008,ole,9.0,size_Unit,inch,owi,6.6,ohe,6.2,oa,-26.0,oa_Unit,degree/10,obv,3683.0,obv_Unit,inch3/10,orv,0.0,orv_Unit,inch3/10,otve,2728.0,otve_Unit,mm/sec,speed,539.76,speed_Unit,ft/min,owe,3.7,owe_Unit,LB,TooBig,0,NoRead,0,LFT,1,MultiRead,0,Irreg,0,TooSmall,0,Gap,0,ValidDim,1,ValidRead,1,Clipping,0,PeError,0
devicename,0089PS06CT1,deviceid,32.0,timestamp,2017-07-16T11:22:59.805,incr,32385.0,tokenid,0089PS06CT12017-07-16T11:22:57462,seqnb,7634.0,timestamp1,2017-07-16T11:22:57.763,otl,20.0,otl_Unit,inch,tt,185.0,tt_Unit,ms,oga,-1.0,oga_Unit,inch,devicelist,FC300008,ole,19.4,size_Unit,inch,owi,13.2,ohe,4.6,oa,-37.0,oa_Unit,degree/10,obv,11780.0,obv_Unit,inch3/10,orv,0.0,orv_Unit,inch3/10,otve,2759.0,otve_Unit,mm/sec,speed,539.76,speed_Unit,ft/min,owe,4.8,owe_Unit,LB,TooBig,0,NoRead,0,LFT,1,MultiRead,0,Irreg,0,TooSmall,0,Gap,0,ValidDim,1,ValidRead,1,Clipping,0,PeError,0
