timestamp,oga,ole,owi,ohe,oa,obv,otve,speed,owe,TooBig,NoRead,LFT,MultiRead,Irreg,TooSmall,Gap,ValidDim,ValidRead,timeInterval
2017-08-11 22:59:08.029,49.09,29.4,18.8,5.4,-31.0,29847.0,2767.0,537.2,4.3,0,0,1,0,0,0,0,1,1,0.741
2017-08-11 22:59:08.631,47.87,16.8,13.4,10.8,-25.0,24313.0,2757.0,537.2,13.7,0,0,1,0,0,0,0,1,1,0.6020000000000001
2017-08-11 22:59:09.345,57.0,19.2,15.4,9.4,4.0,27794.0,2757.0,537.2,4.7,0,0,1,0,0,0,0,1,1,0.7140000000000001
2017-08-11 22:59:09.874,26.06,29.4,18.6,5.4,-28.0,29529.0,2762.0,537.2,4.1,0,0,1,0,0,0,0,1,1,0.529
2017-08-11 22:59:10.325,30.9,18.4,4.6,6.2,-55.0,5248.0,2757.0,537.2,6.2,0,1,1,0,0,0,0,1,1,0.451
2017-08-11 22:59:10.789,29.09,19.0,29.4,5.4,-879.0,30164.0,2762.0,537.2,4.2,0,0,1,0,0,0,0,1,1,0.464
2017-08-11 22:59:11.331,46.69,10.6,10.6,8.8,867.0,9888.0,2754.0,537.2,21.0,0,0,1,0,0,0,0,1,1,0.542
2017-08-11 22:59:11.588,21.22,6.0,6.6,6.4,869.0,2534.0,2746.0,537.2,3.3,0,0,1,0,0,0,0,1,1,0.257
2017-08-11 22:59:12.274,54.56,18.0,16.2,6.6,-38.0,19246.0,2791.0,537.2,19.6,0,0,1,0,0,0,0,1,1,0.686
2017-08-11 22:59:13.370,100.03,16.0,21.6,13.0,851.0,44928.0,2767.0,537.2,16.2,0,0,1,0,0,0,0,1,1,1.096
2017-08-11 22:59:14.082,50.31,29.6,18.8,5.6,-19.0,31163.0,2778.0,537.2,4.6,0,1,1,0,0,0,0,1,1,0.7120000000000001
2017-08-11 22:59:14.871,57.59,24.6,16.8,9.0,-64.0,37195.0,2764.0,537.2,14.5,0,0,1,0,0,0,0,1,1,0.789
2017-08-11 22:59:15.293,37.59,7.6,7.6,5.2,-22.0,3004.0,2762.0,537.2,1.8,0,0,1,0,0,0,0,1,1,0.42200000000000004
2017-08-11 22:59:15.867,30.31,30.6,18.6,11.4,-21.0,64884.0,2799.0,537.2,13.9,0,0,1,0,0,0,0,1,1,0.5740000000000001
2017-08-11 22:59:16.612,53.34,23.8,15.6,13.0,-30.0,48266.0,2762.0,537.2,18.7,0,0,1,0,0,0,0,1,1,0.745
2017-08-11 22:59:17.367,63.66,19.0,5.6,4.8,-29.0,5107.0,2762.0,537.2,1.3,0,0,1,0,0,0,0,1,1,0.755
2017-08-11 22:59:17.905,35.15,23.2,14.6,6.4,-34.0,21678.0,2773.0,537.2,5.2,0,0,1,0,0,0,0,1,1,0.538
2017-08-11 22:59:18.491,53.97,7.6,7.4,5.2,-35.0,2924.0,2767.0,537.2,1.2,0,0,1,0,0,0,0,1,1,0.5860000000000001
2017-08-11 22:59:18.806,21.22,12.8,9.0,9.2,-31.0,10598.0,2762.0,537.2,3.3,0,0,1,0,0,0,0,1,1,0.315
2017-08-11 22:59:19.281,18.77,29.4,18.8,5.4,-25.0,29847.0,2765.0,537.2,4.5,0,0,1,0,0,0,0,1,1,0.47500000000000003
2017-08-11 22:59:21.188,189.21,17.0,9.2,8.8,-18.0,13763.0,2743.0,537.2,18.2,0,0,1,0,0,0,0,1,1,1.907
2017-08-11 22:59:24.244,288.66,39.2,11.4,7.0,-62.0,31282.0,2762.0,537.2,13.8,0,0,1,0,0,0,0,1,1,3.056
2017-08-11 22:59:25.557,118.22,23.0,16.6,11.8,-44.0,45052.0,2778.0,537.2,14.9,0,0,1,0,0,0,0,1,1,1.3130000000000002
2017-08-11 22:59:27.105,135.82,29.4,18.6,5.4,-40.0,29529.0,2757.0,537.2,4.4,0,0,1,0,0,0,0,1,1,1.548
2017-08-11 22:59:28.242,109.76,13.0,12.6,12.8,-10.0,20966.0,2751.0,537.2,30.4,0,0,1,0,0,0,0,1,1,1.137
2017-08-11 22:59:28.630,19.37,23.0,16.4,11.8,-25.0,44510.0,2767.0,537.2,13.5,0,0,1,0,0,0,0,1,1,0.388
2017-08-11 22:59:29.272,38.18,29.8,18.8,5.4,-26.0,30253.0,2773.0,537.2,4.3,0,1,1,0,0,0,0,1,1,0.642
2017-08-11 22:59:29.592,19.37,12.8,18.2,3.4,882.0,7921.0,2762.0,537.2,4.2,0,0,1,0,0,0,0,1,1,0.32
2017-08-11 22:59:30.431,59.4,29.4,18.8,5.4,-27.0,29847.0,2743.0,537.2,4.3,0,0,1,0,0,0,0,1,1,0.8390000000000001
2017-08-11 22:59:31.158,63.07,21.6,21.0,10.0,88.0,45360.0,2762.0,537.2,-1.0,0,0,0,0,1,0,0,0,1,0.7270000000000001
2017-08-11 22:59:31.311,5.43,13.0,18.8,7.2,-810.0,17597.0,2767.0,537.2,9.1,0,0,0,0,1,0,1,0,1,0.153
2017-08-11 22:59:31.713,27.28,14.8,8.4,7.2,-14.0,8951.0,2757.0,537.2,13.4,0,0,1,0,0,0,0,1,1,0.402
2017-08-11 22:59:31.986,19.37,9.6,5.8,5.4,-27.0,3007.0,2765.0,537.2,2.2,0,0,1,0,0,0,0,1,1,0.273
2017-08-11 22:59:32.843,63.07,30.4,18.6,11.8,-7.0,66722.0,2767.0,537.2,34.2,0,1,1,0,0,0,0,1,1,0.8570000000000001
2017-08-11 22:59:33.626,60.62,20.8,15.2,11.6,-6.0,36675.0,2762.0,537.2,31.4,0,0,1,0,0,0,0,1,1,0.783
2017-08-11 22:59:34.808,108.54,19.8,24.6,3.4,897.0,16561.0,2746.0,537.2,33.0,0,0,1,0,0,0,0,1,1,1.1820000000000002
2017-08-11 22:59:35.197,30.31,15.4,14.8,18.6,-10.0,42393.0,2772.0,537.2,9.6,0,1,0,1,1,0,0,0,0,0.389
2017-08-11 22:59:35.584,25.47,15.8,13.4,10.2,-33.0,21595.0,2754.0,537.2,16.4,0,0,1,0,0,0,0,1,1,0.387
2017-08-11 22:59:36.515,67.91,29.8,18.8,5.4,-25.0,30253.0,2773.0,537.2,4.7,0,0,1,0,0,0,0,1,1,0.931
2017-08-11 22:59:37.357,79.44,12.6,9.4,9.6,-41.0,11370.0,2762.0,537.2,4.1,0,0,1,0,0,0,0,1,1,0.8420000000000001
2017-08-11 22:59:37.700,23.62,12.0,9.8,7.6,-35.0,8938.0,2762.0,537.2,4.5,0,0,1,0,0,0,0,1,1,0.343
2017-08-11 22:59:38.406,46.06,29.6,18.8,5.4,-24.0,30050.0,2751.0,537.2,4.7,0,0,1,0,0,0,0,1,1,0.7060000000000001
2017-08-11 22:59:38.980,49.72,12.0,9.4,10.0,-19.0,11280.0,2751.0,537.2,8.4,0,0,1,0,0,0,0,1,1,0.5740000000000001
2017-08-11 22:59:39.642,53.34,17.4,9.0,12.0,-6.0,18792.0,2767.0,537.2,20.7,0,0,1,0,0,0,0,1,1,0.662
2017-08-11 22:59:40.378,48.5,29.4,18.8,5.4,-21.0,29847.0,2778.0,537.2,4.7,0,0,1,0,0,0,0,1,1,0.7360000000000001
2017-08-11 22:59:41.138,70.94,11.2,8.6,5.6,38.0,5394.0,2741.0,537.2,2.7,0,0,1,0,0,0,0,1,1,0.76
2017-08-11 22:59:41.965,64.25,23.2,16.4,11.8,-41.0,44897.0,2789.0,537.2,13.3,0,0,1,0,0,0,0,1,1,0.8270000000000001
2017-08-11 22:59:43.879,165.55,41.4,4.4,4.6,-24.0,8379.0,2767.0,537.2,22.6,0,1,1,0,0,0,0,1,1,1.9140000000000001
2017-08-11 22:59:44.588,60.62,14.4,14.4,8.6,-40.0,17833.0,2757.0,537.2,4.2,0,0,1,0,0,0,0,1,1,0.7090000000000001
2017-08-11 22:59:45.158,41.22,18.0,14.6,7.4,-26.0,19447.0,2778.0,537.2,19.6,0,0,1,0,0,0,0,1,1,0.5700000000000001
2017-08-11 22:59:46.872,171.02,12.2,6.4,5.0,-12.0,3904.0,2751.0,537.2,1.0,0,0,1,0,0,0,0,1,1,1.7140000000000002
2017-08-11 22:59:48.180,112.16,29.4,18.8,5.4,-25.0,29847.0,2762.0,537.2,4.6,0,0,1,0,0,0,0,1,1,1.308
2017-08-11 22:59:48.765,48.5,14.2,10.4,6.8,-41.0,10042.0,2767.0,537.2,2.5,0,0,1,0,0,0,0,1,1,0.5850000000000001
2017-08-11 22:59:49.486,62.44,14.4,13.6,10.2,-11.0,19976.0,2762.0,537.2,32.7,0,0,1,0,0,0,0,1,1,0.7210000000000001
2017-08-11 22:59:49.889,29.68,14.8,10.6,6.8,-9.0,10668.0,2778.0,537.2,2.1,0,0,1,0,0,0,0,1,1,0.403
2017-08-11 22:59:51.723,178.89,17.2,15.2,11.0,-18.0,28758.0,2751.0,537.2,14.3,0,0,1,0,0,0,0,1,1,1.834
2017-08-11 22:59:52.695,91.57,12.4,10.4,5.8,-34.0,7480.0,2762.0,537.2,6.5,0,0,1,0,0,0,0,1,1,0.9720000000000001
2017-08-11 22:59:54.140,137.63,17.0,15.4,5.0,-31.0,13090.0,2754.0,537.2,13.5,0,0,1,0,0,0,0,1,1,1.445
2017-08-11 22:59:55.540,137.04,14.4,14.6,8.8,881.0,18501.0,2767.0,537.2,5.3,0,0,1,0,0,0,0,1,1,1.4000000000000001
2017-08-11 22:59:57.163,149.8,26.0,22.6,6.2,-16.0,36431.0,2773.0,537.2,13.7,0,1,1,0,0,0,0,1,1,1.623
2017-08-11 22:59:57.827,50.94,20.2,23.8,17.0,-899.0,81729.0,2775.0,537.2,5.6,0,1,1,0,0,0,0,1,1,0.664
2017-08-11 22:59:58.094,18.77,8.2,11.6,2.4,-900.0,2283.0,2783.0,537.2,2.8,0,0,0,0,1,0,0,0,1,0.267
2017-08-11 22:59:59.369,122.48,14.4,14.4,8.6,857.0,17833.0,2773.0,537.2,3.2,0,0,1,0,0,0,0,1,1,1.2750000000000001
2017-08-11 23:00:00.009,46.06,20.6,16.0,9.2,-14.0,30323.0,2757.0,537.2,1.8,0,0,1,0,0,0,0,1,1,0.64
2017-08-11 23:00:02.286,221.96,24.6,29.2,19.2,877.0,137917.0,2804.0,537.2,47.2,0,0,1,0,0,0,0,1,1,2.277
2017-08-11 23:00:04.768,259.56,7.6,5.4,7.4,-55.0,3037.0,2754.0,537.2,2.3,0,0,1,0,0,0,0,1,1,2.482
2017-08-11 23:00:07.363,258.93,20.4,14.6,6.6,-32.0,19657.0,2778.0,537.2,4.9,0,0,1,0,0,0,0,1,1,2.595
2017-08-11 23:00:07.870,45.47,8.4,8.4,4.8,868.0,3387.0,2733.0,537.2,2.1,0,0,1,0,0,0,0,1,1,0.507
2017-08-11 23:00:10.885,311.73,13.6,8.6,8.6,-12.0,10059.0,2743.0,537.2,0.8,0,0,1,0,0,0,0,1,1,3.015
2017-08-11 23:00:11.492,45.47,18.6,6.2,1.6,-42.0,1845.0,2789.0,537.2,0.7,0,0,0,0,1,1,0,0,1,0.607
2017-08-11 23:00:12.898,130.98,19.8,14.6,6.8,-43.0,19657.0,2767.0,537.2,5.2,0,0,1,0,0,0,0,1,1,1.4060000000000001
2017-08-11 23:00:13.337,34.56,11.2,6.2,1.4,-34.0,972.0,2783.0,537.2,0.5,0,0,0,0,1,1,0,0,1,0.439
2017-08-11 23:00:13.827,44.84,7.4,7.2,5.2,-50.0,2771.0,2762.0,537.2,0.7,0,0,1,0,0,0,0,1,1,0.49000000000000005
2017-08-11 23:00:15.299,142.51,15.6,15.2,6.0,-25.0,14227.0,2767.0,537.2,15.7,0,0,1,0,0,0,0,1,1,1.4720000000000002
2017-08-11 23:00:15.612,19.37,14.4,19.6,6.8,880.0,19192.0,2757.0,537.2,3.0,0,0,1,0,0,0,0,1,1,0.313
2017-08-11 23:00:16.112,35.15,17.2,12.2,9.0,-22.0,18886.0,2757.0,537.2,21.3,0,0,1,0,0,0,0,1,1,0.5
2017-08-11 23:00:16.555,33.34,14.4,10.4,6.8,-43.0,10184.0,2754.0,537.2,1.8,0,0,1,0,0,0,0,1,1,0.443
2017-08-11 23:00:17.005,32.12,15.4,14.8,10.4,-1.0,23704.0,2767.0,537.2,22.3,0,0,1,0,0,0,0,1,1,0.45
2017-08-11 23:00:19.537,245.0,27.0,25.0,5.6,-8.0,37800.0,2799.0,537.2,5.0,0,0,1,0,0,0,0,1,1,2.532
2017-08-11 23:00:20.084,46.69,16.8,6.2,5.0,54.0,5208.0,2751.0,537.2,1.2,0,1,0,0,0,0,0,1,0,0.547
2017-08-11 23:00:20.446,21.81,15.0,8.4,7.4,-2.0,9324.0,2746.0,537.2,13.5,0,0,1,0,0,0,0,1,1,0.36200000000000004
2017-08-11 23:00:22.173,171.61,16.0,15.8,8.0,44.0,20224.0,2767.0,537.2,32.6,0,1,0,0,0,0,0,1,0,1.727
2017-08-11 23:00:27.027,498.5,23.2,17.0,12.0,-19.0,47328.0,2759.0,537.2,16.9,0,1,1,0,0,0,0,1,1,4.854
2017-08-11 23:00:27.354,20.59,13.0,10.4,6.6,-47.0,8923.0,2757.0,537.2,9.4,0,0,1,0,0,0,0,1,1,0.327
2017-08-11 23:00:27.996,51.53,18.0,11.2,10.4,2.0,20966.0,2767.0,537.2,23.1,0,0,1,0,0,0,0,1,1,0.642
2017-08-11 23:00:28.709,63.07,14.0,10.4,6.8,-22.0,9901.0,2757.0,537.2,1.5,0,0,1,0,0,0,0,1,1,0.7130000000000001
2017-08-11 23:00:29.186,36.96,13.4,9.6,5.8,-33.0,7461.0,2762.0,537.2,4.2,0,0,1,0,0,0,0,1,1,0.47700000000000004
2017-08-11 23:00:29.783,46.69,17.2,11.6,9.2,-9.0,18356.0,2749.0,537.2,17.7,0,0,1,0,0,0,0,1,1,0.5970000000000001
2017-08-11 23:00:36.248,681.06,14.6,18.2,7.4,-889.0,19663.0,2751.0,537.2,19.9,0,0,1,0,0,0,0,1,1,6.465000000000001
2017-08-11 23:00:37.666,144.33,7.4,7.4,5.2,859.0,2848.0,2738.0,537.2,3.5,0,0,1,0,0,0,0,1,1,1.4180000000000001
2017-08-11 23:00:38.654,92.16,16.2,8.4,4.8,5.0,6532.0,2762.0,537.2,1.7,0,1,0,0,1,0,0,0,1,0.9880000000000001
2017-08-11 23:00:40.885,217.08,22.6,18.8,2.0,-16.0,8498.0,2778.0,537.2,17.2,0,1,0,0,1,1,0,0,1,2.2310000000000003
2017-08-11 23:00:41.302,21.22,23.0,16.6,11.8,-26.0,45052.0,2757.0,537.2,13.3,0,0,1,0,0,0,0,1,1,0.41700000000000004
2017-08-11 23:00:45.282,404.52,22.8,19.8,13.4,-18.0,60493.0,2778.0,541.54,50.6,0,0,1,0,0,0,0,1,1,3.9800000000000004
2017-08-11 23:00:48.792,346.88,31.2,24.0,10.4,-18.0,77875.0,2773.0,541.54,21.8,0,0,1,0,0,0,0,1,1,3.5100000000000002
2017-08-11 23:00:49.160,24.25,16.2,23.4,11.8,892.0,44731.0,2759.0,541.54,13.5,0,0,1,0,0,0,0,1,1,0.36800000000000005
2017-08-11 23:00:50.926,174.64,15.4,13.0,5.2,17.0,10410.0,2770.0,541.54,2.1,0,0,1,0,0,0,0,1,1,1.766
2017-08-11 23:00:51.381,25.47,22.8,17.8,6.0,-25.0,24350.0,2815.0,541.54,5.8,0,0,1,0,0,0,0,1,1,0.455
2017-08-11 23:00:51.993,48.5,18.8,14.8,12.6,-2.0,35058.0,2773.0,541.54,26.7,0,0,1,0,0,0,0,1,1,0.612
2017-08-11 23:00:55.449,340.82,30.6,30.4,15.4,-2.0,143257.0,2786.0,541.54,64.5,0,0,1,0,0,0,0,1,1,3.4560000000000004
2017-08-11 23:00:56.147,58.18,16.4,12.8,12.0,-15.0,25190.0,2764.0,541.54,21.3,0,0,1,0,0,0,0,1,1,0.6980000000000001
2017-08-11 23:00:57.147,88.54,18.4,6.4,6.8,-37.0,8008.0,2762.0,541.54,2.7,0,0,1,0,0,0,0,1,1,1.0
