timestamp,oga,ole,owi,ohe,oa,obv,otve,speed,owe,TooBig,NoRead,LFT,MultiRead,Irreg,TooSmall,Gap,ValidDim,ValidRead,timeInterval
2017-08-04 22:58:03.801,601.02,16.2,12.6,10.6,-24.0,21637.0,2757.0,538.58,11.1,0,0,1,0,0,0,0,1,1,0.0
2017-08-04 22:58:04.993,83.66,44.4,23.6,5.2,-2.0,54488.0,2754.0,538.58,11.6,0,0,1,0,0,0,0,1,1,1.1920000000000002
2017-08-04 22:58:05.457,37.59,12.2,12.4,9.6,870.0,14523.0,2751.0,538.58,4.8,0,0,1,0,0,0,0,1,1,0.464
2017-08-04 22:58:06.055,52.12,14.0,12.6,10.6,5.0,18698.0,2773.0,538.58,29.6,0,1,1,0,0,0,0,1,1,0.5980000000000001
2017-08-04 22:58:07.561,102.48,56.2,16.2,2.4,-12.0,21851.0,2818.0,538.58,-1.0,0,0,0,0,1,0,0,0,1,1.506
2017-08-04 22:58:08.492,61.85,37.0,30.8,4.8,-23.0,54701.0,2746.0,538.58,4.2,0,0,1,0,0,0,0,1,1,0.931
2017-08-04 22:58:09.357,43.66,51.8,5.6,3.6,-11.0,10443.0,2762.0,538.58,0.0,0,1,1,0,0,0,0,1,1,0.8650000000000001
2017-08-04 22:58:10.532,93.97,28.0,20.6,18.0,-40.0,103824.0,2759.0,538.58,22.2,0,0,1,0,0,0,0,1,1,1.175
2017-08-04 22:58:12.226,147.95,36.4,12.6,6.8,-22.0,31188.0,2767.0,538.58,0.0,0,0,1,0,0,0,0,1,1,1.6940000000000002
2017-08-04 22:58:13.215,95.78,9.4,7.0,5.8,-16.0,3816.0,2746.0,538.58,2.0,0,0,1,0,0,0,0,1,1,0.9890000000000001
2017-08-04 22:58:13.506,20.59,11.4,9.2,7.2,14.0,7551.0,2767.0,538.58,7.2,0,0,1,0,0,0,0,1,1,0.29100000000000004
2017-08-04 22:58:13.881,33.93,6.0,6.6,4.4,867.0,1742.0,2746.0,538.58,0.6,0,0,1,0,0,0,0,1,1,0.375
2017-08-04 22:58:14.300,21.81,21.4,20.2,18.4,-28.0,79540.0,2799.0,538.58,8.6,0,0,1,0,0,0,0,1,1,0.41900000000000004
2017-08-04 22:58:14.989,67.91,6.0,4.4,6.4,27.0,1690.0,2736.0,538.58,0.4,0,0,1,0,0,0,0,1,1,0.6890000000000001
2017-08-04 22:58:15.221,20.0,6.4,6.6,4.4,-835.0,1859.0,2746.0,538.58,0.4,0,0,1,0,0,0,0,1,1,0.232
2017-08-04 22:58:15.512,24.25,6.4,6.4,4.4,879.0,1802.0,2738.0,538.58,0.6,0,0,1,0,0,0,0,1,1,0.29100000000000004
2017-08-04 22:58:15.817,20.59,11.2,15.4,3.4,890.0,5864.0,2751.0,538.58,2.0,0,0,1,0,0,0,0,1,1,0.305
2017-08-04 22:58:16.193,23.03,16.4,18.2,14.8,-896.0,44175.0,2767.0,538.58,4.6,0,0,1,0,0,0,0,1,1,0.376
2017-08-04 22:58:16.512,19.37,15.2,11.8,9.8,-22.0,17577.0,2762.0,538.58,3.2,0,1,1,0,0,0,0,1,1,0.319
2017-08-04 22:58:17.286,44.25,37.0,30.8,5.0,-3.0,56980.0,2778.0,538.58,10.2,0,0,1,0,0,0,0,1,1,0.774
2017-08-04 22:58:17.852,55.78,6.2,6.4,4.4,889.0,1746.0,2749.0,538.58,0.6,0,0,1,0,0,0,0,1,1,0.5660000000000001
2017-08-04 22:58:18.119,18.18,6.4,6.4,4.4,644.0,1802.0,2751.0,538.58,0.4,0,0,1,0,0,0,0,1,1,0.267
2017-08-04 22:58:18.488,29.68,12.2,11.6,9.2,-26.0,13020.0,2767.0,538.58,28.6,0,1,1,0,0,0,0,1,1,0.36900000000000005
2017-08-04 22:58:18.793,23.62,5.8,4.6,6.4,27.0,1708.0,2767.0,538.58,0.5,0,0,1,0,0,0,0,1,1,0.305
2017-08-04 22:58:19.352,18.77,41.8,9.0,3.4,-19.0,12791.0,2762.0,538.58,3.7,0,0,1,0,0,0,0,1,1,0.559
2017-08-04 22:58:20.403,53.34,56.2,8.6,8.4,-12.0,40599.0,2773.0,538.58,18.5,0,0,1,0,0,0,0,1,1,1.0510000000000002
2017-08-04 22:58:21.710,137.04,6.2,4.4,6.4,-71.0,1746.0,2762.0,538.58,0.5,0,0,1,0,0,0,0,1,1,1.3070000000000002
2017-08-04 22:58:21.965,20.0,6.4,6.4,4.4,94.0,1802.0,2762.0,538.58,0.4,0,0,1,0,0,0,0,1,1,0.255
2017-08-04 22:58:22.530,53.34,6.2,6.4,4.4,636.0,1746.0,2751.0,538.58,0.5,0,0,1,0,0,0,0,1,1,0.5650000000000001
2017-08-04 22:58:23.913,107.32,41.0,15.0,12.0,-20.0,73800.0,2762.0,538.58,3.2,0,0,1,0,0,0,0,1,1,1.383
2017-08-04 22:58:24.751,82.48,6.4,6.4,4.4,-62.0,1802.0,2741.0,538.58,0.7,0,0,1,0,0,0,0,1,1,0.8380000000000001
2017-08-04 22:58:25.400,30.9,40.8,11.4,6.0,-17.0,27907.0,2762.0,538.58,6.9,0,1,1,0,0,0,0,1,1,0.649
2017-08-04 22:58:27.228,154.64,40.8,15.2,12.0,-30.0,74419.0,2799.0,538.58,2.1,0,0,1,0,0,0,0,1,1,1.828
2017-08-04 22:58:28.940,146.14,39.4,4.6,4.6,-33.0,8337.0,2751.0,538.58,19.2,0,1,1,0,0,0,0,1,1,1.7120000000000002
2017-08-04 22:58:29.950,101.25,6.2,4.4,6.2,-36.0,1691.0,2751.0,538.58,0.3,0,0,1,0,0,0,0,1,1,1.01
2017-08-04 22:58:30.469,49.09,6.2,6.4,4.4,-855.0,1746.0,2767.0,538.58,0.4,0,0,1,0,0,0,0,1,1,0.519
2017-08-04 22:58:30.710,20.59,6.2,4.6,6.2,-16.0,1768.0,2762.0,538.58,1.2,0,0,1,0,0,0,0,1,1,0.24100000000000002
2017-08-04 22:58:31.070,30.9,6.2,6.6,4.4,849.0,1800.0,2743.0,538.58,1.2,0,0,1,0,0,0,0,1,1,0.36000000000000004
2017-08-04 22:58:31.341,20.59,6.0,6.4,4.4,-881.0,1690.0,2725.0,538.58,0.6,0,0,1,0,0,0,0,1,1,0.271
2017-08-04 22:58:31.627,21.81,11.6,7.2,7.8,-2.0,6515.0,2751.0,538.58,2.8,0,0,1,0,0,0,0,1,1,0.28600000000000003
2017-08-04 22:58:31.929,22.4,6.6,6.4,4.4,95.0,1859.0,2767.0,538.58,0.7,0,0,1,0,0,0,0,1,1,0.30200000000000005
2017-08-04 22:58:32.658,22.4,56.4,8.8,8.4,-14.0,41691.0,2757.0,538.58,18.6,0,0,1,0,0,0,0,1,1,0.7290000000000001
2017-08-04 22:58:33.439,68.5,16.4,12.4,10.4,-40.0,21149.0,2757.0,538.58,4.0,0,0,1,0,0,0,0,1,1,0.781
2017-08-04 22:58:33.927,44.84,6.4,6.4,4.4,860.0,1802.0,2767.0,538.58,0.8,0,0,1,0,0,0,0,1,1,0.48800000000000004
2017-08-04 22:58:34.795,80.03,12.4,15.4,6.6,852.0,12603.0,2751.0,538.58,4.2,0,0,1,0,0,0,0,1,1,0.8680000000000001
2017-08-04 22:58:35.035,18.18,8.8,9.0,6.8,-867.0,5386.0,2762.0,538.58,0.7,0,1,1,0,0,0,0,1,1,0.24000000000000002
2017-08-04 22:58:35.966,57.0,41.2,14.8,12.0,-17.0,73171.0,2757.0,538.58,22.3,0,0,1,0,0,0,0,1,1,0.931
